,avg_dist_dim1,avg_dist_dim2,sd_dist_dim1,sd_dist_dim2
4622,0.03763963,0.008546793,0.033146784,0.033146784
4623,0.053570792,0.013909787,0.067955314,0.067955314
4624,0.030401399,0.009497129,0.032387164,0.032387164
4625,0.029864307,0.005560722,0.040650541,0.040650541
4626,0.019492269,0.002696131,0.018088883,0.018088883
4627,0.035505173,0.005383295,0.040389805,0.040389805
4628,0.050069117,0.013518359,0.06742929,0.06742929
4629,0.024682374,0.005966485,0.022419519,0.022419519
4630,0.029568788,0.005948986,0.034409875,0.034409875
4631,0.059899205,0.012535335,0.051369434,0.051369434
4632,0.030015136,0.005787925,0.025302208,0.025302208
4633,0.044979391,0.001644907,0.055952967,0.055952967
4634,0.041356502,0.009161191,0.043944396,0.043944396
4635,0.040196373,0.009779849,0.042810574,0.042810574
4636,0.063195116,0.010122323,0.05364388,0.05364388
4637,0.025234247,0.006103698,0.034159627,0.034159627
4638,0.00573947,0.002267509,0.005311541,0.005311541
4639,0.018282225,0.009471523,0.022679535,0.022679535
4640,0.055579651,0.011823743,0.060009699,0.060009699
4641,0.028342499,0.01122798,0.024501599,0.024501599
4642,0.03590967,0.005240068,0.041743195,0.041743195
4643,0.065495595,0.00972298,0.05743584,0.05743584
4644,0.098465408,0.034430223,0.095815409,0.095815409
4645,0.032694928,0.006765391,0.04109751,0.04109751
4646,0.018750699,0.006886435,0.027737303,0.027737303
4647,0.047840707,0.018050735,0.062394009,0.062394009
4648,0.03851177,0.010792853,0.048699858,0.048699858
4649,0.025663854,0.008634051,0.026771577,0.026771577
4650,0.020692967,0.007744976,0.028424312,0.028424312
4651,0.015389401,400,0.03539881,500
4652,0.033219732,0.009069218,0.059246059,0.059246059
4653,0.030703565,0.008773334,0.0336116,0.0336116
4654,0.020724543,0.005042801,0.030515665,0.030515665
4655,0.029833553,0.005751671,0.036394091,0.036394091
4656,0.028562336,0.008003392,0.025854369,0.025854369
4657,0.025787166,0.004458397,0.025162215,0.025162215
4658,0.028814548,0.008175801,0.033346271,0.033346271
4659,0.057685034,0.026041955,0.048608089,0.048608089
4660,0.080388938,0.015042489,0.082783864,0.082783864
4661,0.041447291,0.006516867,0.051118877,0.051118877
4662,0.075101106,0.016709422,0.127097115,0.127097115
4663,0.040314044,0.005825301,0.04425955,0.04425955
4664,0.052783512,0.01050775,0.079118067,0.079118067
4665,0.086561407,0.005430136,0.09885822,0.09885822
4666,0.059035404,0.00927618,0.06008525,0.06008525
4667,0.033380442,0.011659179,0.032970622,0.032970622
4668,0.056829071,0.013928101,0.054078293,0.054078293
4669,0.045962157,0.004806767,0.048369701,0.048369701
4670,0.048355781,0.006639865,0.055812255,0.055812255
4671,0.01370974,400,0.014158055,500
4672,0.040121527,0.008590281,0.040633961,0.040633961
4673,0.032705586,0.008354622,0.031134959,0.031134959
4674,0.031671546,0.011025974,0.026696978,0.026696978
4675,0.047160182,0.020139952,0.115986396,0.115986396
4676,0.03024821,0.011579875,0.060828268,0.060828268
4677,0.071618199,0.005838831,0.08044397,0.08044397
4678,0.010535688,0.006600873,0.010605832,0.010605832
4679,0.026516817,0.006810802,0.029595616,0.029595616
4680,0.098666229,0.017508917,0.080695609,0.080695609
4681,0.0822028,0.021286667,0.075504111,0.075504111
4682,0.01492236,0.00329902,0.011360882,0.011360882
4683,0.041039439,0.017875803,0.178682826,0.178682826
4684,0.020759005,0.011732643,0.016275147,0.016275147
4685,0.05910755,0.021760043,0.056041695,0.056041695
4686,0.036786143,0.005562444,0.039269033,0.039269033
4687,0.029133785,0.0099096,0.026486939,0.026486939
4688,0.045550387,0.005443443,0.047305411,0.047305411
4689,0.019326478,0.01114915,0.015769644,0.015769644
4690,0.039926385,0.009119472,0.07164763,0.07164763
4691,0.026828525,0.011843689,0.027800004,0.027800004
4692,0.009368803,0.004233515,0.010958029,0.010958029
4693,0.042425691,0.008226585,0.049300514,0.049300514
4694,0.044330483,0.012927484,0.041613728,0.041613728
4695,0.108580103,0.020496117,0.088951631,0.088951631
4696,0.020203409,0.005098621,0.017093789,0.017093789
4697,0.043961243,0.010365896,0.038111219,0.038111219
4698,0.032105547,0.005478572,0.02371809,0.02371809
4699,0.014843922,0.002545703,0.021081559,0.021081559
4700,0.04194297,0.009389834,0.061602081,0.061602081
4701,0.120090719,0.037119681,0.110587161,0.110587161
4702,0.061769915,0.003367537,0.07375976,0.07375976
4703,0.029769865,0.010032177,0.028318751,0.028318751
4704,0.047448981,0.021062713,0.045701558,0.045701558
4705,0.024270858,0.0068817,0.03375538,0.03375538
4706,0.009768302,0.002898161,0.0192206,0.0192206
4707,0.027216317,0.006880161,0.033818543,0.033818543
4708,0.048168186,0.010324816,0.046732096,0.046732096
4709,0.022154121,0.009685135,0.022882847,0.022882847
4710,0.009258893,0.00138796,0.009971539,0.009971539
4711,0.040936308,0.012610308,0.060645838,0.060645838
4712,0.070576011,0.024182408,0.070534954,0.070534954
4713,0.032907675,0.006876101,0.042168964,0.042168964
4714,0.049393892,0.016191148,0.057168135,0.057168135
4715,0.013984488,0.004813241,0.024334319,0.024334319
4716,0.055028817,0.022069247,0.048928142,0.048928142
4717,0.130934814,0.013071364,0.150723985,0.150723985
4718,0.019791734,0.006411579,0.020204128,0.020204128
4719,0.040486214,0.003423013,0.061623905,0.061623905
4720,0.02805153,0.004516249,0.028461994,0.028461994
4721,0.03778338,0.007319351,0.048591117,0.048591117
4722,0.029908391,0.009296057,0.02564673,0.02564673
4723,0.075535429,0.014753906,0.091994954,0.091994954
4724,0.02215477,0.005762801,0.025658354,0.025658354
4725,0.072398378,0.019218679,0.072074293,0.072074293
4726,0.035208872,0.004876872,0.035721528,0.035721528
4727,0.023731719,0.006011523,0.027799824,0.027799824
4728,0.043620881,0.018618204,0.040593086,0.040593086
4729,0.0282369,0.003706941,0.094151405,0.094151405
4730,0.04314054,0.010713985,0.050661581,0.050661581
4731,0.05088019,0.009881531,0.062870854,0.062870854
4732,0.048275326,0.011114591,0.0927531,0.0927531
4733,0.025511796,0.004999034,0.028974005,0.028974005
4734,0.057060733,0.014608913,0.060332432,0.060332432
4735,0.001894891,0.000367266,0.006195792,0.006195792
4736,0.027706522,0.007555613,0.058282868,0.058282868
4737,0.022144928,0.007740228,0.022244327,0.022244327
4738,0.086066549,0.012259307,0.073440109,0.073440109
4739,0.028989984,0.009558903,0.032830406,0.032830406
4740,0.048194201,0.011474699,0.046835038,0.046835038
4741,0.030611228,0.00885917,0.036542203,0.036542203
4742,0.072954858,0.031917679,0.082044252,0.082044252
4743,0.07997597,0.007818992,0.082963097,0.082963097
4744,0.01655122,0.004657217,0.012691107,0.012691107
4745,0.01642409,0.011162635,0.026733564,0.026733564
4746,0.040009295,0.007677228,0.045440152,0.045440152
4747,0.022107422,0.004655642,0.022774383,0.022774383
4748,0.040604052,0.007509772,0.043101669,0.043101669
4749,0.03474009,0.006301259,0.045231317,0.045231317
4750,0.014629215,0.001005298,0.027509185,0.027509185
4751,0.02975771,0.020845653,0.027078185,0.027078185
4752,0.034436857,0.006965658,0.040699832,0.040699832
4753,0.022885649,0.012022431,0.018836977,0.018836977
4754,0.022286071,0.004176551,0.029432277,0.029432277
4755,0.031800207,0.009156137,0.039560089,0.039560089
4756,0.000688544,7.25E-05,0.002035788,0.002035788
4757,0.038017147,0.006042776,0.03901994,0.03901994
4758,0.038123777,0.002642122,0.047537474,0.047537474
4759,0.019407984,0.004999967,0.022478971,0.022478971
4760,0.033050822,0.0069201,0.036663505,0.036663505
4761,0.116606244,0.054772372,0.095947664,0.095947664
4762,0.048156685,0.013766102,0.041586359,0.041586359
4763,0.054531608,0.015651782,0.05466945,0.05466945
4764,0.028268629,0.006721727,0.040762075,0.040762075
4765,0.013885332,0.00486667,0.023612415,0.023612415
4766,0.074600442,0.018821268,0.069011614,0.069011614
4767,0.01970327,0.018450766,0.036337062,0.036337062
4768,0.056833215,0.008257361,0.04707353,0.04707353
4769,0.042535727,0.008561899,0.055326634,0.055326634
4770,0.04722188,0.004371891,0.055356299,0.055356299
4771,0.05396008,0.01638811,0.052158506,0.052158506
4772,0.040727358,0.006877045,0.04058813,0.04058813
4773,0.058718325,0.007011205,0.044892815,0.044892815
4774,0.046580852,0.009025286,0.042168169,0.042168169
4775,0.031486025,0.005640107,0.02486084,0.02486084
4776,0.076251171,0.01320497,0.068699711,0.068699711
4777,0.026450303,0.006482229,0.028457131,0.028457131
4778,0.017983815,0.013438771,0.017093114,0.017093114
4779,0.050414849,0.006626508,0.050339872,0.050339872
4780,0.078857717,0.01102672,0.088774256,0.088774256
4781,0.018028189,0.011294291,0.020714979,0.020714979
4782,0.02897863,0.006579517,0.036203147,0.036203147
4783,0.030011335,0.007809663,0.037169991,0.037169991
4784,0.109322156,0.015126047,0.118723128,0.118723128
4785,0.053256229,0.004576676,0.068471169,0.068471169
4786,0.090352029,0.0162293,0.099916113,0.099916113
4787,0.011777124,0.00315283,0.015004604,0.015004604
4788,0.068548559,0.015676928,0.073642128,0.073642128
4789,0.033340785,400,0.042006421,500
4790,0.03028112,0.009930934,0.030041129,0.030041129
4791,0.044955416,0.005751983,0.053692781,0.053692781
4792,0.043161675,0.004707466,0.046688024,0.046688024
4793,0.029001888,0.00905109,0.037997031,0.037997031
4794,0.01987592,0.008809721,0.027279254,0.027279254
4795,0.068313785,0.011593208,0.0758446,0.0758446
4796,0.086603416,0.011142553,0.104384566,0.104384566
4797,0.023081803,0.02292387,0.025285646,0.025285646
4798,0.032979505,0.010317597,0.034298472,0.034298472
4799,0.049884074,0.007847892,0.060196909,0.060196909
4800,0.025399301,0.009961435,0.024753349,0.024753349
4801,0.007197093,0.000423702,0.009081585,0.009081585
4802,0.030399519,0.00869164,0.048622161,0.048622161
4803,0.051164435,0.011099624,0.054035625,0.054035625
4804,0.012342946,0.00495182,0.009564349,0.009564349
4805,0.044895994,0.012559845,0.038115226,0.038115226
4806,0.031491199,0.012432903,0.034381341,0.034381341
4807,0.02988218,0.006624499,0.037802678,0.037802678
4808,0.030034462,0.007429664,0.037301472,0.037301472
4809,0.044951743,0.003588696,0.043698401,0.043698401
4810,0.039892649,0.004796139,0.045945038,0.045945038
4811,0.022830138,0.010014627,0.024778283,0.024778283
4812,0.036503199,0.014733369,0.118064982,0.118064982
4813,0.02171063,0.005640597,0.021022395,0.021022395
4814,0.01819306,0.005741585,0.030044876,0.030044876
4815,0.107103946,0.024112553,0.083942078,0.083942078
4816,0.02628997,0.007282403,0.026230882,0.026230882
4817,0.058539893,0.015797599,0.053820652,0.053820652
4818,0.046294207,0.01039017,0.058215058,0.058215058
4819,0.065727852,0.008218818,0.085783252,0.085783252
4820,0.040898778,0.018246543,0.031208301,0.031208301
4821,0.043495543,0.005908197,0.036469802,0.036469802
4822,0.067094397,0.01758862,0.117414481,0.117414481
4823,0.024037627,0.004058377,0.027433273,0.027433273
4824,0.065250963,0.012856408,0.123245485,0.123245485
4825,0.059374566,0.022641255,0.054974374,0.054974374
4826,0.108161492,0.026189755,0.118980213,0.118980213
4827,0.032585813,0.005792483,0.051130654,0.051130654
4828,0.067083728,0.012316701,0.07634327,0.07634327
4829,0.029931096,0.012951345,0.031980078,0.031980078
4830,0.046143783,0.009674675,0.05410402,0.05410402
4831,0.05376883,0.011429601,0.056873077,0.056873077
4832,0.074864615,0.01972965,0.089318718,0.089318718
4833,0.040367391,0.011658151,0.037012221,0.037012221
4834,0.031588222,0.008226588,0.034656543,0.034656543
4835,0.024524147,0.009610771,0.031333277,0.031333277
4836,0.045567793,0.010850846,0.039716781,0.039716781
4837,0.025235014,0.007527196,0.030913286,0.030913286
4838,0.019121898,0.004175838,0.017579349,0.017579349
4839,0.057847045,0.012096663,0.065788975,0.065788975
4840,0.026213699,0.015127558,0.029749429,0.029749429
4841,0.050552184,0.008329889,0.050779112,0.050779112
4842,0.033577764,0.011419396,0.042731222,0.042731222
4843,0.051358585,0.031125396,0.039739286,0.039739286
4844,0.017796357,0.004167016,0.014788883,0.014788883
4845,0.025699899,0.004719842,0.028934267,0.028934267
4846,0.019824747,0.002398114,0.021453932,0.021453932
4847,0.041182629,0.006012097,0.04984207,0.04984207
4848,0.031555407,0.008019261,0.041542092,0.041542092
4849,0.05578999,0.012268277,0.064496532,0.064496532
4850,0.037056058,0.013835791,0.042471978,0.042471978
4851,0.032160101,0.008303191,0.030071568,0.030071568
4852,0.029710459,0.006132988,0.028392627,0.028392627
4853,0.015560087,0.005200177,0.032919366,0.032919366
4854,0.014763728,0.003224476,0.015005823,0.015005823
4855,0.08209209,0.015028411,0.100889934,0.100889934
4856,0.034751081,0.007880428,0.03414631,0.03414631
4857,0.057720761,0.024360338,0.067544373,0.067544373
4858,0.052346913,0.012793051,0.037520832,0.037520832
4859,0.025218722,0.007351861,0.025285644,0.025285644
4860,0.031248444,0.009209174,0.030020857,0.030020857
4861,0.047217536,0.021736898,0.044441965,0.044441965
4862,0.014077871,0.000228857,0.012119396,1000
4863,0.006844563,0.000991732,0.007088048,0.007088048
4864,0.051107094,0.01309215,0.059988277,0.059988277
4865,0.013964693,0.003820161,0.017783423,0.017783423
4866,0.036512143,0.009799224,0.037571792,0.037571792
4867,0.014161705,0.005406155,0.017611086,0.017611086
4868,0.010043502,0.001874177,0.015378791,0.015378791
4869,0.027217259,0.008141201,0.03310041,0.03310041
4870,0.021200071,0.001951027,0.022289948,0.022289948
4871,0.017052983,0.011278077,0.018119544,0.018119544
4872,0.037751922,0.010377287,0.03881031,0.03881031
4873,0.026636243,0.006079489,0.0318127,0.0318127
4874,0.063196559,0.012545375,0.059628965,0.059628965
4875,0.042085825,0.008177425,0.040140338,0.040140338
4876,0.014544191,0.002380741,0.020656748,0.020656748
4877,0.032837834,0.004416571,0.03259475,0.03259475
4878,0.060832962,0.014130109,0.067637901,0.067637901
4879,0.05601823,0.013990763,0.049335799,0.049335799
4880,0.023843873,0.00745081,0.025684113,0.025684113
4881,0.04868084,0.008204911,0.045664666,0.045664666
4882,0.021301527,0.005499031,0.024506866,0.024506866
4883,0.042920037,0.004945174,0.053400607,0.053400607
4884,0.007295715,0.002761219,0.006133752,0.006133752
4885,0.034619655,0.012832973,0.027522213,0.027522213
4886,0.030967419,0.006299307,0.033849749,0.033849749
4887,0.051395218,0.010001588,0.05191165,0.05191165
4888,0.03577074,0.010213237,0.036192952,0.036192952
4889,0.036221034,0.012272551,0.037855919,0.037855919
4890,0.034125237,0.012060776,0.066043453,0.066043453
4891,0.024927504,0.004528983,0.03606628,0.03606628
4892,0.036600693,0.008027837,0.037065745,0.037065745
4893,0.007185093,0.000300832,0.005633296,0.005633296
4894,0.036025189,0.009035864,0.039401564,0.039401564
4895,0.013068805,0.004893829,0.012679103,0.012679103
4896,0.058027078,0.012837215,0.068357618,0.068357618
4897,0.014701733,0.001218353,0.02295664,0.02295664
4898,0.04184889,0.014526552,0.048207633,0.048207633
4899,0.059488521,0.013694346,0.095916066,0.095916066
4900,0.025670414,0.006538417,0.025812688,0.025812688
4901,0.056169327,0.015378367,0.056301457,0.056301457
4902,0.021163622,0.007697458,0.031239699,0.031239699
4903,0.015379993,0.006766013,0.012928113,0.012928113
4904,0.023339501,0.007531764,0.017866195,0.017866195
4905,0.043449043,0.013107361,0.035132224,0.035132224
4906,0.040530616,0.009914412,0.036544965,0.036544965
4907,0.022472787,0.003190069,0.027212697,0.027212697
4908,0.027010647,0.007563086,0.028649497,0.028649497
4909,0.033451766,0.014386435,0.029685888,0.029685888
4910,0.006584252,0.001651831,0.010587337,0.010587337
4911,0.029341349,0.006727013,0.02671572,0.02671572
4912,0.084460977,0.037476949,0.063643873,0.063643873
4913,0.038802386,0.01190437,0.061976164,0.061976164
4914,0.027735839,0.011460292,0.031001917,0.031001917
4915,0.048183982,0.003349848,0.032683786,0.032683786
4916,0.020672777,0.011598073,0.044900944,0.044900944
4917,0.047153807,0.011128379,0.055680371,0.055680371
4918,0.074648509,0.029923192,0.116015894,0.116015894
4919,0.034406094,0.010253007,0.036119513,0.036119513
4920,0.011491315,0.003016877,0.012255988,0.012255988
4921,0.044510333,0.010819753,0.049463471,0.049463471
4922,0.012811806,0.005115853,0.014326647,0.014326647
4923,0.044815632,0.014415833,0.053012499,0.053012499
4924,0.014433036,0.007699874,0.012328272,0.012328272
4925,0.033929817,0.00844602,0.033145969,0.033145969
4926,0.065287591,0.012262259,0.079032305,0.079032305
4927,0.093209908,0.02001322,0.084742515,0.084742515
4928,0.026662684,0.005507578,0.01764445,0.01764445
4929,0.026834595,0.00067907,0.029892683,0.029892683
4930,0.023584798,0.015554569,0.031817828,0.031817828
4931,0.077963752,0.017750341,0.053401122,0.053401122
4932,0.045550998,0.012615461,0.042840636,0.042840636
4933,0.037769175,0.006446667,0.037553147,0.037553147
4934,0.057480976,0.007774483,0.060824839,0.060824839
4935,0.031714634,0.00745215,0.035267323,0.035267323
4936,0.046196317,0.006018388,0.056309985,0.056309985
4937,0.060896654,0.014056816,0.065823481,0.065823481
4938,0.081729935,0.019285516,0.102963381,0.102963381
4939,0.03320543,0.009027862,0.035445514,0.035445514
4940,0.046400311,0.009315157,0.048955226,0.048955226
4941,0.042868786,0.00807125,0.065647608,0.065647608
4942,0.040006935,0.024802127,0.038536627,0.038536627
4943,0.032375164,0.012414162,0.032460726,0.032460726
4944,0.06444881,0.043450511,0.065688287,0.065688287
4945,0.083704618,0.020626664,0.169491745,0.169491745
4946,0.074816362,0.034875722,0.092374409,0.092374409
4947,0.065309665,0.007592127,0.076861931,0.076861931
4948,0.024718811,0.004929685,0.131867221,0.131867221
4949,0.022858267,0.005887332,0.025434592,0.025434592
4950,0.077677509,0.020324972,0.09525897,0.09525897
4951,0.037446082,0.006884273,0.037750552,0.037750552
4952,0.042820338,0.010479973,0.046633028,0.046633028
4953,0.046696645,0.009621178,0.06714992,0.06714992
4954,0.051035278,0.009872746,0.046726652,0.046726652
4955,0.048595883,0.009010326,0.036331152,0.036331152
4956,0.039205913,0.013788123,0.04050086,0.04050086
4957,0.104470684,0.029868936,0.186818567,0.186818567
4958,0.036491578,0.009227835,0.035546221,0.035546221
4959,0.02389558,0.005419519,0.025177687,0.025177687
4960,0.036912369,0.014040282,0.032146721,0.032146721
4961,0.031708906,0.009736022,0.035479439,0.035479439
4962,0.040004096,0.015841652,0.037517874,0.037517874
4963,0.026026254,0.012905375,0.030127581,0.030127581
4964,0.03346871,0.008102001,0.031540778,0.031540778
4965,0.06678006,0.013293218,0.062729233,0.062729233
4966,0.050072596,0.008040896,0.187817119,0.187817119
4967,0.082513053,0.00736,0.067902233,0.067902233
4968,0.034364385,0.008961718,0.034828603,0.034828603
4969,0.023415073,0.003216078,0.022806354,0.022806354
4970,0.02778799,0.005852154,0.035270859,0.035270859
4971,0.019537121,0.009437738,0.0197775,0.0197775
4972,0.027408261,0.006458184,0.026071725,0.026071725
4973,0.012143897,0.005467504,0.012597761,0.012597761
4974,0.019558669,0.001859908,0.020728729,0.020728729
4975,0.030567659,0.01444922,0.026356524,0.026356524
4976,0.038131055,0.00793903,0.052690755,0.052690755
4977,0.051604429,0.002324561,0.072690144,0.072690144
4978,0.017724941,0.00821495,0.02350741,0.02350741
4979,0.032737134,0.006706077,0.130476391,0.130476391
4980,0.021198116,0.005365105,0.021481569,0.021481569
4981,0.039435023,0.006449951,0.036315011,0.036315011
4982,0.036984813,0.01178287,0.036574162,0.036574162
4983,0.044689257,0.017241141,0.047146486,0.047146486
4984,0.012406894,400,0.02138524,500
4985,0.047878058,0.006997285,0.072053551,0.072053551
4986,0.034127478,0.009297963,0.042097345,0.042097345
4987,0.057446953,0.020043907,0.057905169,0.057905169
4988,0.016571098,0.005427774,0.023964549,0.023964549
4989,0.024949988,0.013079317,0.025428303,0.025428303
4990,0.024575074,0.006460982,0.028741636,0.028741636
4991,0.025785779,0.004845936,0.029513586,0.029513586
4992,0.019571196,0.006126673,0.020145327,0.020145327
4993,0.049327359,0.011179252,0.039486251,0.039486251
4994,0.018678618,0.004966518,0.018749526,0.018749526
4995,0.018239044,0.00635045,0.030416301,0.030416301
4996,0.025512798,0.009802739,0.023027629,0.023027629
4997,0.032299714,0.009031836,0.03145909,0.03145909
4998,0.054580865,0.023587623,0.062181245,0.062181245
4999,0.020267965,0.008239947,0.01972113,0.01972113
5000,0.013872017,0.001515285,0.019057228,1000
5001,0.019240446,0.004968925,0.021532989,0.021532989
5002,0.042157865,0.007874902,0.047183871,0.047183871
5003,0.042584736,0.01033115,0.040486099,0.040486099
5004,0.026017387,0.007936518,0.017511812,0.017511812
5005,0.04368786,0.009946714,0.04216242,0.04216242
5006,0.091449695,0.021501044,0.069724564,0.069724564
5007,0.032642941,0.004992784,0.040510373,0.040510373
5008,0.082381021,0.029893068,0.068827704,0.068827704
5009,0.084171238,0.014003662,0.095624806,0.095624806
5010,0.004708676,0.002160111,0.008321532,0.008321532
5011,0.047958261,0.00887517,0.056549311,0.056549311
5012,0.008767412,0.001261443,0.005216965,0.005216965
5013,0.03932591,0.011503846,0.048759694,0.048759694
5014,0.015189318,0.007473544,0.016166587,0.016166587
5015,0.034445609,0.011816784,0.038792691,0.038792691
5016,0.022078846,0.002222196,0.029862011,0.029862011
5017,0.057296831,0.017441534,0.050120476,0.050120476
5018,0.083200919,0.01462271,0.10322812,0.10322812
5019,0.04432089,0.00851147,0.171934189,0.171934189
5020,0.046972072,0.016283312,0.037551235,0.037551235
5021,0.036631975,0.006614306,0.045910403,0.045910403
5022,0.03900979,0.006919406,0.037885173,0.037885173
5023,0.029423342,0.006117841,0.033705009,0.033705009
5024,0.033426162,0.005151746,0.042298957,0.042298957
5025,0.046025816,0.011331005,0.03808962,0.03808962
5026,0.034567403,0.0053891,0.02988869,0.02988869
5027,0.034600586,0.00506998,0.038975485,0.038975485
5028,0.050311187,0.007242956,0.057495423,0.057495423
5029,0.033892466,0.010634088,0.033644344,0.033644344
5030,0.052602324,0.012098952,0.047207438,0.047207438
5031,0.017013426,0.002519754,0.016075453,0.016075453
5032,0.021195206,0.013904214,0.021394929,0.021394929
5033,0.076023085,0.015038572,0.069740883,0.069740883
5034,0.021423776,0.00319493,0.021103887,0.021103887
5035,0.042832565,0.004833337,0.044425587,0.044425587
5036,0.034463441,0.006841229,0.040692648,0.040692648
5037,0.037718242,0.009586199,0.047193087,0.047193087
5038,0.027478444,0.008400449,0.035463474,0.035463474
5039,0.046205048,0.006214366,0.083222658,0.083222658
5040,0.076867092,0.020456042,0.061782728,0.061782728
5041,0.034856149,0.009685952,0.038819511,0.038819511
5042,0.06236847,0.016501543,0.060396333,0.060396333
5043,0.04184469,0.012777679,0.038497894,0.038497894
5044,0.056619288,0.006683835,0.089866775,0.089866775
5045,0.026604026,0.004410529,0.040667417,0.040667417
5046,0.040882642,0.01235475,0.049455355,0.049455355
5047,0.051958089,0.015192715,0.049643611,0.049643611
5048,0.017400676,0.006831285,0.024039559,0.024039559
5049,0.031471987,0.008918576,0.034353966,0.034353966
5050,0.029069796,0.007178222,0.034709314,0.034709314
5051,0.021472085,0.004750028,0.021265584,0.021265584
5052,0.044574761,0.010850974,0.059807093,0.059807093
5053,0.030090079,0.015787112,0.043217795,0.043217795
5054,0.058689838,0.011778737,0.063724073,0.063724073
5055,0.053480166,0.012582681,0.052145806,0.052145806
5056,0.019569544,0.0038903,0.049869875,0.049869875
5057,0.018812844,0.003817853,0.022459667,0.022459667
5058,0.027664037,0.009776491,0.024016759,0.024016759
5059,0.098563496,0.030826923,0.078715323,0.078715323
5060,0.067928686,0.017430495,0.059009655,0.059009655
5061,0.034355658,0.018809337,0.043052352,0.043052352
5062,0.056243074,0.007252293,0.077747627,0.077747627
5063,0.028542303,0.009119308,0.046120152,0.046120152
5064,0.011372913,0.003948924,0.012856186,0.012856186
5065,0.022144464,0.006910494,0.018071047,0.018071047
5066,0.059623999,0.011307652,0.071098433,0.071098433
5067,0.072286111,0.013496099,0.066647538,0.066647538
5068,0.020837665,0.004967034,0.025922052,0.025922052
5069,0.011613336,0.002705499,0.020596659,0.020596659
5070,0.034699995,0.009385601,0.050320703,0.050320703
5071,0.053149756,0.013446642,0.064199698,0.064199698
5072,0.151262831,0.023181857,0.31905857,0.31905857
5073,0.027466177,0.005958844,0.107537127,0.107537127
5074,0.042075544,0.008526968,0.047266521,0.047266521
5075,0.015010744,0.005973875,0.020291085,0.020291085
5076,0.091753761,0.042177478,0.075949053,0.075949053
5077,0.043125556,0.011819755,0.048209234,0.048209234
5078,0.014245573,0.005529641,0.015452736,0.015452736
5079,0.067597394,0.008974113,0.050772542,0.050772542
5080,0.00716227,0.001512931,0.005545041,0.005545041
5081,0.026631538,0.010959248,0.030073435,0.030073435
5082,0.036079146,0.009178575,0.045280239,0.045280239
5083,0.040959226,0.014754284,0.039512756,0.039512756
5084,0.074859451,0.024844245,0.099174165,0.099174165
5085,0.038313637,0.008703974,0.035379601,0.035379601
5086,0.03830294,0.001933461,0.057344444,0.057344444
5087,0.025084244,0.005327238,0.031350297,0.031350297
5088,0.062439628,0.00865977,0.060950361,0.060950361
5089,0.08786423,0.019148782,0.10779368,0.10779368
5090,0.034928177,0.012510171,0.038139199,0.038139199
5091,0.028054296,0.005008322,0.043912271,0.043912271
5092,0.035674647,0.008286058,0.035561732,0.035561732
5093,0.03277087,0.007251498,0.029982224,0.029982224
5094,0.024644617,0.007834187,0.020743271,0.020743271
5095,0.055064495,0.007395515,0.046331687,0.046331687
5096,0.068455906,0.0086284,0.075578135,0.075578135
5097,0.034435516,0.01018922,0.036440611,0.036440611
5098,0.020736292,0.0057081,0.034601953,0.034601953
5099,0.02771045,0.006986784,0.036634153,0.036634153
5100,0.037102317,0.013001008,0.03070391,0.03070391
5101,0.023356445,0.010638,0.023376473,0.023376473
5102,0.024348719,0.005050211,0.032679014,0.032679014
5103,0.01540704,0.004274209,0.016318776,0.016318776
5104,0.01969804,400,0.01926756,500
5105,0.044006981,0.009769938,0.057322047,0.057322047
5106,0.015780824,0.005167127,0.019762825,0.019762825
5107,0.047961423,0.010469091,0.040100945,0.040100945
5108,0.069720557,0.009926602,0.070672024,0.070672024
5109,0.034678316,0.006836968,0.031089826,0.031089826
5110,0.049015876,0.014032367,0.045106453,0.045106453
5111,0.021208034,0.004584475,0.030463765,0.030463765
5112,0.023738566,0.005177794,0.03677122,0.03677122
5113,0.05009927,0.018215805,0.085678876,0.085678876
5114,0.016896694,0.004473808,0.023725709,0.023725709
5115,0.014479868,0.009504088,0.015581677,0.015581677
5116,0.046830436,0.002071844,0.040298968,0.040298968
5117,0.027851475,0.008905727,0.020352538,0.020352538
5118,0.017135633,0.005698806,0.017658005,0.017658005
5119,0.054573083,0.016812215,0.049593046,0.049593046
5120,0.0151032,0.002282854,0.016290699,0.016290699
5121,0.059441584,0.008484723,0.118418296,0.118418296
5122,0.023202858,0.00355617,0.028984588,0.028984588
5123,0.03206233,0.001019111,0.067553012,0.067553012
5124,0.036025236,0.011200138,0.033072137,0.033072137
5125,0.041593049,0.002196638,0.056930462,0.056930462
5126,0.036635614,0.009337456,0.030753567,0.030753567
5127,0.034286737,0.009152811,0.041437832,0.041437832
5128,0.054662584,0.014423525,0.0610019,0.0610019
5129,0.051254948,0.015020623,0.060546962,0.060546962
5130,0.027677237,0.004273445,0.031214944,0.031214944
5131,0.049263345,0.018772155,0.045220303,0.045220303
5132,0.035002563,0.012912506,0.036679276,0.036679276
5133,0.041835665,0.005644605,0.046426901,0.046426901
5134,0.025394206,0.003482253,0.023090472,0.023090472
5135,0.017666671,0.010641708,0.030751819,0.030751819
5136,0.022758977,0.006030173,0.018842165,0.018842165
5137,0.042094609,0.012609998,0.045721536,0.045721536
5138,0.064103368,0.019101254,0.049090751,0.049090751
5139,0.026606103,0.006389125,0.042920694,1000
