,Means_dim2_birth,Means_dim2_death,sd_dim2_birth,sd_dim2_death,
,0.675223734,0.682014937,0.056258344,0.056953999,
,0.684875103,0.696473556,0.09369578,0.09632877,
,2.244448135,2.266525873,0.207285107,0.211273638,
,0.868841836,0.876319564,0.167487961,0.167749803,
,1.09829419,1.106154365,0.102576144,0.099588768,
,2.834944642,2.857881951,0.738597834,0.746392609,
,1.067180036,1.079935411,0.145068043,0.136523577,
,2.408480921,2.420367007,0.31643204,0.315504655,
,0.892648083,0.898358768,0.069936521,0.069875524,
,0.836149511,0.844440995,0.164428644,0.167683062,
,1.380188274,1.388991733,0.110902153,0.11203231,
,0.991015584,1.008891982,0.16072894,0.161375388,
,1.281218189,1.292819306,0.234989306,0.237218286,
,1.038229545,1.049998454,0.14544847,0.14734095,
,0.841844339,0.853880473,0.08582616,0.083573318,
,1.320579171,1.336982548,0.104016399,0.083937893,
,1.032229001,1.046881565,0.106445704,0.104457499,
,2.288251946,2.321841984,0.436281912,0.437168492,
,1.337245628,1.343287213,0.042489136,0.043633983,
,0.85566015,0.871051085,0.122332169,0.128045982,
,0.916543243,0.923634349,0.188721535,0.189205484,
,0.506058428,0.510872319,0.087225562,0.087939743,
,1.073668579,1.085430259,0.134685083,0.137613189,
,1.085557928,1.097481681,0.114229451,0.113479338,
,2.087706834,2.112495427,0.684665338,0.68097932,
,1.122687641,1.135612565,0.110673408,0.109937934,
,1.458584659,1.468030104,0.113853161,0.114068192,
,1.585224652,1.589623117,0.481475413,0.483807844,
,1.583508795,1.601951653,1.051677476,1.054802,
,0.915710937,0.930258031,0.088625158,0.089326899,
,0.218266113,0.220526648,0.018649569,0.019262534,
,1.933737588,1.956553219,0.23656325,0.244872716,
,1.205893985,1.217508497,0.085609596,0.095364283,
,1.362606515,1.38067539,0.17235023,0.168700556,
,1.342933655,1.351995354,0.599020819,0.599817591,
,0.986525954,0.998662024,0.109417106,0.107322826,
,1.580444112,1.605855361,0.172610595,0.17057884,
,1.259582023,1.275301653,0.286840574,0.289062059,
,1.356657772,1.374892015,0.467126873,0.468475769,
,0.752011817,0.763485132,0.156740738,0.153579959,
,1.155573663,1.164902425,0.183854914,0.186715401,
,0.76616744,0.780448495,0.332924819,0.343766642,
,1.714055546,1.717097126,0.019356586,0.018515806,
,1.152913439,1.169495689,0.249677503,0.249090299,
,2.151769449,2.164882657,0.702012146,0.70442026,
,1.483175132,1.51043103,0.155128288,0.153559162,
,1.239880745,1.266989794,0.222577961,0.22094208,
,0.82501758,0.837996092,0.102528554,0.098602534,
,0.566577052,0.573312046,0.11199913,0.110381987,
,1.916246696,1.931566744,0.882052032,0.882857554,
,1.431258286,1.449535864,0.172195886,0.174324866,
,2.029768931,2.045779943,0.938048248,0.944847834,
,0.696697159,0.706815596,0.125269852,0.125519198,
,0.707194633,0.717509764,0.070679661,0.070818024,
,1.05093216,1.07412451,0.148847535,0.1529898,
,0.824164554,0.83243366,0.047073331,0.051616796,
,0.868845346,0.880660898,0.095101988,0.095615433,
,1.063728105,1.071587617,0.049392389,0.050956222,
,0.40741982,0.415885023,0.051578806,0.05205463,
,0.609707837,0.617327067,0.030376444,0.030642865,
,1.327123538,1.336083864,0.37644157,0.378209775,
,2.901840147,2.924513547,0.153199923,0.158922712,
,1.140888352,1.150740347,0.470729357,0.47110362,
,0.902108567,0.912153342,0.22614394,0.226085855,
,1.714940893,1.733113795,0.471621974,0.470000928,
,1.313756083,1.327734026,0.069436442,0.065957747,
,0.924580784,0.93216438,0.221572351,0.221212973,
,1.560320382,1.574194982,0.104276497,0.104960305,
,4.599322995,4.667427388,0.634353858,0.664575889,
,0.782797813,0.792844012,0.125727832,0.127531245,
,1.800189355,1.817578162,0.608078339,0.60574338,
,2.360155716,2.379074244,0.398668682,0.399810019,
,0.267717359,0.271805983,0.058543912,0.058239163,
,0.919894521,0.941104961,0.071648989,0.070176343,
,2.406567708,2.425070979,0.301079179,0.304917921,
,0.686724729,0.693014463,0.082396606,0.082961369,
,0.98347247,0.990898162,0.121591492,0.12232203,
,1.226049161,1.248675054,0.15421788,0.151099389,
,1.476368625,1.4939807,0.186536271,0.192167338,
,3.701135998,3.725037105,2.1563175,2.155431146,
,1.302885969,1.320072537,0.098371494,0.097330798,
,0.875800016,0.886081208,0.218233405,0.218541034,
,1.647256469,1.669624738,0.146403122,0.159585583,
,1.248893035,1.264069525,0.525367809,0.52687987,
,0.777285835,0.788935651,0.273354364,0.27047427,
,0.763913137,0.770573222,0.452681203,0.45898697,
,0.577663487,0.586579153,0.128992775,0.132543657,
,4.20630757,4.26537146,0.206322584,0.201450433,
,1.833767606,1.87213977,0.185008288,0.194253597,
,1.034159908,1.050428606,0.210244868,0.207221242,
,1.340544744,1.360520065,0.193327366,0.196175243,
,0.804273331,0.812476284,0.25851858,0.2616351,
,1.133821791,1.160215852,0.094573729,0.100722014,
,1.182888492,1.191237293,0.469906232,0.469227386,
,2.053737821,2.077109058,0.542664777,0.528397961,
,1.479444286,1.504756129,0.090223978,0.088234021,
,1.307264726,1.317510592,0.299883046,0.300739617,
,2.276737209,2.302297964,0.203408403,0.214537544,
,0.926417431,0.937788568,0.095120977,0.093786445,
,1.501443213,1.51431714,0.337924687,0.339399304,
,0.98320293,1.006985804,0.129674136,0.121253361,
,0.762350939,0.769992839,0.106116677,0.10448013,
,300,300,1000,1000,
,1.179171509,1.193511332,1.009311564,1.007569196,
,1.658428026,1.672217135,0.207317648,0.202884014,
,1.061904116,1.076044102,0.090665634,0.092900781,
,1.686691943,1.703704311,0.45049196,0.446318631,
,0.83954701,0.859942734,0.192231092,0.193073819,
,1.317596088,1.334637668,0.487975391,0.489030918,
,1.157778304,1.17499917,0.145180502,0.143234528,
,1.158448806,1.181727932,0.261555027,0.274998682,
,1.075783902,1.089102685,0.112975965,0.106184753,
,0.896791667,0.907168222,0.166858504,0.170264698,
,1.611478208,1.623028721,0.124012733,0.122740281,
,1.426468583,1.452213885,0.194893551,0.200129507,
,0.86516909,0.87535123,0.243049383,0.242643305,
,1.043685726,1.054751891,0.077340457,0.079019234,
,1.138680333,1.142767156,0.046016187,0.045719231,
,1.020612253,1.029651822,0.268916758,0.269747061,
,1.054684493,1.063643422,0.142020852,0.144832079,
,1.230511688,1.242538489,0.360912611,0.362000016,
,1.533936769,1.572136764,0.451674364,0.459285328,
,0.677151645,0.683825677,0.348727715,0.347083912,
,1.547784342,1.556072678,0.116508858,0.113710004,
,1.557641625,1.582077693,0.183988334,0.207237347,
,1.366645591,1.387771598,0.434404143,0.43290663,
,0.777535192,0.793144195,0.084269791,0.086242338,
,1.699537395,1.718477214,1.622718434,1.629239583,
,0.90438876,0.915669939,0.193361177,0.189728779,
,1.061549934,1.07007304,0.045031832,0.052417003,
,1.224639886,1.240583904,0.181937513,0.18090892,
,0.942038123,0.950029671,0.05505946,0.056634037,
,0.634098523,0.646094925,0.042764351,0.039613887,
,0.570891902,0.578576372,0.06883432,0.067702478,
,1.821210932,1.853952721,0.585557682,0.581882639,
,0.656471366,0.664054812,0.08253599,0.082555756,
,0.724537162,0.733105299,0.092100036,0.089216124,
,1.173859463,1.1867384,0.163376839,0.163609466,
,1.080201111,1.09491741,0.209959492,0.207573421,
,1.078004668,1.090562232,0.081210576,0.08425627,
,1.077626958,1.086528114,0.093824025,0.089464159,
,0.707121061,0.715148869,0.364784259,0.362469422,
,1.002179896,1.013151553,0.192965693,0.193395522,
,1.452268763,1.471051636,0.126787994,0.128024492,
,1.195646805,1.206323109,0.112158917,0.113225826,
,1.047393959,1.055214778,0.146280076,0.147763204,
,0.451164226,0.457631986,0.061670488,0.061694507,
,1.823519158,1.841396292,0.448401891,0.445316123,
,0.234508567,0.239050172,0.041848279,0.04189294,
,1.802128867,1.814636377,0.140068812,0.145766991,
,1.606884343,1.614399731,0.649540219,0.653060558,
,1.441710761,1.468852685,0.166105703,0.168259577,
,0.975755046,0.996592046,0.182823717,0.186643255,
,1.564911595,1.576720519,0.090790646,0.081849653,
,1.232035006,1.24469511,0.412135041,0.403135659,
,1.699877294,1.720324828,0.909296236,0.913596394,
,0.981453422,0.995222562,0.313317979,0.312385518,
,1.697882473,1.707225928,0.136201737,0.136277894,
,0.785619622,0.794622895,0.077518335,0.075120694,
,1.430733103,1.447916336,0.79343316,0.790738036,
,0.70751567,0.71161308,0.117825315,0.118833558,
,1.362828617,1.382281484,0.135993879,0.141127332,
,0.855160686,0.867906637,0.149868771,0.148771251,
,0.68077427,0.684987248,0.224342663,0.224529669,
,0.547928473,0.552084394,0.311956453,0.315645314,
,1.343494707,1.360052051,0.658750516,0.664197663,
,1.881841958,1.908541262,0.136808249,0.106053525,
,0.725420404,0.729296856,0.077371409,0.078140306,
,0.908415575,0.920717467,0.071753118,0.072815964,
,1.362720808,1.374318319,0.43334717,0.437555499,
,1.687785505,1.697314114,0.25543933,0.25564506,
,0.479356493,0.486712939,0.043377583,0.042381909,
,0.560238168,0.569586175,0.144382018,0.145977715,
,0.715190003,0.718842564,0.022338409,0.021728407,
,0.897148371,0.907388658,0.145270876,0.144080719,
,0.837701005,0.844178794,0.456681857,0.457188831,
,1.399074033,1.410462348,0.064261373,0.059083184,
,1.224643455,1.250894829,0.218219865,0.215945427,
,1.076180197,1.081632115,0.346619711,0.345661822,
,0.541480124,0.547740111,0.037428422,0.036829482,
,1.253685832,1.267336285,0.144048615,0.145629512,
,1.483704025,1.494945103,0.210246451,0.210577501,
,1.66269124,1.676541597,0.654801804,0.653906359,
,1.775772148,1.793687779,0.253027447,0.239355087,
,1.019672761,1.030793033,0.043455513,0.042601534,
,2.378126728,2.392755273,0.431797417,0.434875916,
,0.847599229,0.858989435,0.304028792,0.303777518,
,1.007846063,1.020318775,0.094190814,0.09582502,
,1.288694376,1.309671309,0.095959196,0.100948488,
,0.90872149,0.9226548,0.10882458,0.100644661,
,0.865002491,0.873446056,0.191713041,0.191191083,
,0.991430748,0.996826664,0.445205877,0.447667441,
,0.805729747,0.813618114,0.236950899,0.238692295,
,2.037453224,2.05782445,0.502216624,0.498470474,
,1.180480855,1.189537999,0.106451036,0.10532459,
,1.606744845,1.615330589,0.097155648,0.097382498,
,1.34317384,1.36191834,0.11624904,0.111600208,
,0.780448988,0.791141076,0.072623548,0.076690485,
,0.848109325,0.852884303,0.470917535,0.466675074,
,1.460751072,1.477934934,0.161914814,0.156769675,
,1.48517989,1.500150016,0.620644227,0.620263682,
,1.408970706,1.423630079,0.195135339,0.196115082,
,0.769026934,0.778602484,0.047114442,0.045031319,
,0.178728091,0.182171704,0.026829049,0.027282341,
,0.531460279,0.546654764,0.481408349,0.476312541,
,1.388441748,1.405938149,0.210945042,0.211103255,
,0.883871208,0.900195002,0.227783181,0.229717653,
,0.900223785,0.90868372,0.137872104,0.137586444,
,1.286902767,1.303882627,0.190111044,0.188274465,
,2.472349423,2.523652297,0.998223938,1.025847656,
,1.070850039,1.080582756,0.061555371,0.059010062,
,1.371905431,1.38193884,0.18480315,0.187271681,
,1.489535371,1.51750802,0.45840622,0.453140186,
,1.509467352,1.525586731,0.346538564,0.35021146,
,1.026002951,1.040122661,0.13324416,0.128936273,
,1.367263097,1.378350809,0.03631579,0.037050919,
,300,300,1000,1000,
,1.841571693,1.856847377,0.518278293,0.523980211,
,1.069902435,1.082639619,0.315302138,0.314798904,
,1.119171381,1.128422196,0.2388801,0.241775965,
,0.758891553,0.767257109,0.147718285,0.147853835,
,1.441141982,1.453734449,0.139951593,0.141735213,
,0.825827628,0.83315911,0.057205627,0.055843802,
,0.825558155,0.837820487,0.081345435,0.086969186,
,1.450822697,1.488405812,0.184365551,0.182773327,
,2.48924763,2.511794977,0.178382014,0.170400618,
,1.121245288,1.132572128,0.168130786,0.170455201,
,2.661211954,2.687137295,0.443431342,0.45252466,
,0.853643179,0.862383451,0.081854975,0.08020185,
,1.665326028,1.682480681,0.596766286,0.594361875,
,1.651936365,1.661454704,0.14779834,0.154489834,
,1.386929551,1.400868436,0.153104728,0.152765476,
,0.984872805,1.00178912,0.092053975,0.091907058,
,1.358045802,1.378009711,0.070342563,0.07170032,
,0.920857529,0.928056344,0.248183474,0.247710226,
,1.181331141,1.19126692,0.180630183,0.180459447,
,1.226449728,1.22858417,80,30,
,1.198134846,1.211149727,0.224366872,0.224035989,
,0.939504927,0.95147621,0.073782129,0.074369197,
,1.510788097,1.529290101,0.19445046,0.199636508,
,2.942806266,2.974664348,1.406680778,1.429521333,
,1.561570776,1.579222427,0.515488594,0.515703938,
,1.629372676,1.640054928,0.201522719,0.19628216,
,0.49007951,0.499997816,0.056123246,0.058514702,
,1.20264802,1.212705379,0.06987538,0.071937692,
,1.511181024,1.537629577,0.167067343,0.161347637,
,2.201862506,2.232592934,0.402333549,0.398621155,
,0.834121577,0.839894816,0.284570497,0.286025547,
,2.480286789,2.509544635,1.110317889,1.114321178,
,0.635628841,0.65329355,0.071323362,0.065661727,
,1.922431321,1.954221959,0.596995601,0.602437243,
,0.854696461,0.862979004,0.108291703,0.105612842,
,1.266448991,1.282958789,0.138902544,0.137686023,
,1.041500606,1.049434971,0.087841861,0.087975099,
,0.970342233,0.988919309,0.110712932,0.105550452,
,2.286607261,2.302150006,1.49112999,1.486263631,
,0.768650733,0.787753528,0.183853633,0.192104273,
,1.003218017,1.009716716,0.183529514,0.184226944,
,1.038606758,1.051735294,0.101173438,0.106638316,
,1.156179196,1.17581436,0.210737554,0.210885715,
,1.769105318,1.800541731,0.288704617,0.289005767,
,0.629429959,0.636802178,0.099495654,0.097822012,
,1.110130199,1.124985601,0.065224575,0.066168474,
,0.71419319,0.722741708,0.140590914,0.142946012,
,1.33349988,1.337696896,0.022241704,0.023519783,
,1.452321264,1.46593901,0.252700934,0.253456551,
,4.632089342,4.687049168,3.694092095,3.714449427,
,0.910357884,0.916678301,0.714115998,0.714109143,
,0.814119032,0.82910378,0.096399842,0.096896635,
,1.717178293,1.748291867,0.15107215,0.15873932,
,1.642986082,1.653101302,0.100454228,0.096429431,
,0.868105957,0.872414183,0.017989603,0.017744988,
,1.32893134,1.339481956,0.797004884,0.802398889,
,1.519483368,1.535098019,0.226536963,0.235261415,
,1.046427643,1.062784359,0.25714041,0.253624572,
,0.51652939,0.519098002,0.19712987,0.195649065,
,1.435658038,1.45412245,0.246787422,0.248205055,
,2.43039812,2.46619328,0.577921535,0.571263278,
,1.184386471,1.194907327,0.252799344,0.254966744,
,1.66951404,1.696248914,0.267448249,0.26654116,
,0.869373454,0.881526423,0.179821177,0.187866235,
,1.769162371,1.800967206,0.8787476,0.896181894,
,1.742637036,1.763341495,1.072089814,1.087841496,
,0.734054459,0.747232156,0.256235334,0.258920083,
,1.365478688,1.371094976,0.384035568,0.386241538,
,0.940026061,0.947082694,0.292599731,0.294025862,
,1.490828837,1.501790771,0.106267063,0.105218948,
,0.735950997,0.74971547,0.127614448,0.129768512,
,2.109060371,2.132008685,0.536178833,0.546519376,
,0.926605229,0.935084458,0.069336682,0.073764677,
,1.789522429,1.819484761,0.281595608,0.270558744,
,0.892697233,0.899968646,0.04117861,0.039482665,
,1.268748248,1.277723496,0.056902056,0.055977925,
,1.01722067,1.046888332,0.180431564,0.173777817,
,1.035886519,1.041703833,0.420638396,0.423157118,
,1.165883339,1.181729434,0.074801855,0.080256677,
,1.099498695,1.114203265,0.143166146,0.142376896,
,1.888886421,1.905950006,0.858676469,0.863007726,
,0.595860268,0.604110697,0.070843609,0.07145449,
,1.439587844,1.460912145,0.30842342,0.30841481,
,0.075872821,0.076503804,0.062605647,0.062516981,
,1.921003984,1.932454245,1.022422712,1.026709489,
,0.63366218,0.646098399,0.277550435,0.279998155,
,1.591137856,1.611420611,0.194736405,0.197707746,
,1.626482918,1.640391317,0.059476224,0.060403013,
,1.140676096,1.157203999,0.106980409,0.101184225,
,0.646959521,0.661452875,0.109477392,0.114158022,
,2.00406417,2.049702074,0.283273938,0.286967181,
,1.865362754,1.876896862,0.339243804,0.345394637,
,0.376857804,0.383614783,0.041587977,0.041311737,
,1.375386675,1.405748328,0.148438526,0.16467892,
,1.229696937,1.24093052,0.223508535,0.225043909,
,1.072701226,1.080272036,0.945058101,0.946585103,
,0.928254734,0.939578744,0.167957154,0.17084,
,0.865193604,0.875315096,0.207679061,0.208023815,
,0.278785539,0.280509057,0.217261854,0.218200306,
,1.316647412,1.35545675,0.630134904,0.625154885,
,1.064725133,1.075158346,0.048522974,0.044720227,
,1.1170544,1.135889103,0.07861852,0.074057978,
,0.973068541,0.979874156,0.233733614,0.233580283,
,0.964652273,0.978251624,0.111464514,0.111674757,
,0.042186674,0.04340564,0.102975914,0.106133075,
,1.094297826,1.10321763,0.058205361,0.05448103,
,1.652243345,1.656327076,0.068807711,0.067694984,
,0.624136117,0.631553161,0.104340209,0.104157764,
,0.786290205,0.796403243,0.155547114,0.154745728,
,2.323162301,2.404780015,0.209589632,0.20944074,
,1.287357291,1.309145594,0.116160928,0.113200908,
,0.951459529,0.974759483,0.099000728,0.095522392,
,1.158396687,1.168068053,0.073970466,0.073914538,
,0.992904332,0.99990785,0.057234385,0.058440132,
,1.563076582,1.590324851,0.150157316,0.140978748,
,1.324495226,1.378756046,0.089674376,0.097145956,
,1.266842277,1.280537878,0.19195558,0.189704195,
,1.30832703,1.321554685,0.541312144,0.539084701,
,1.801942482,1.809111953,0.182218805,0.181980226,
,1.369619614,1.393463229,0.165668949,0.168800042,
,1.196948327,1.207292991,0.099311482,0.100408634,
,1.659133741,1.669464457,0.093850714,0.09269552,
,1.053093721,1.067056199,0.151294723,0.155845572,
,0.715475783,0.7240204,0.135620095,0.136040436,
,1.700849346,1.719998411,0.161622685,0.160685132,
,1.538732535,1.549331771,0.073583935,0.076847597,
,0.70234866,0.721741819,0.050956113,0.05546991,
,0.907031922,0.917450549,0.125291143,0.121878379,
,1.778620317,1.795392112,0.230787865,0.231162899,
,0.75937431,0.775777721,0.119949591,0.119722325,
,1.534725093,1.544474589,0.176483941,0.175718977,
,1.0052586,1.016739925,0.108006222,0.108177713,
,2.591176016,2.61357011,0.233086312,0.236268238,
,1.694612455,1.701202395,0.240907994,0.240532917,
,2.012708683,2.036638421,0.150773957,0.152155761,
,1.285511108,1.290366408,0.027425824,0.026499101,
,1.895206443,1.918149617,0.244398002,0.246856101,
,1.655379057,1.656463981,80,30,
,1.190105068,1.205013504,0.298699538,0.300049405,
,1.224859381,1.233116295,0.075239982,0.075754234,
,1.412967443,1.420114461,0.100845424,0.102674037,
,1.111141172,1.125016448,0.100463318,0.093680138,
,1.343379556,1.356520439,0.061593689,0.056959907,
,1.807141469,1.823939372,0.155896642,0.155065738,
,2.604771325,2.621714503,1.407574764,1.405418569,
,0.921832992,0.957666064,0.079087485,0.098667757,
,0.980339718,0.995327217,0.284264547,0.282052724,
,1.529446801,1.54131272,0.148918499,0.153287565,
,0.857655244,0.872186577,0.206420317,0.205179577,
,0.282703575,0.28402146,0.270724789,0.269826026,
,1.001210381,1.013986624,0.133301885,0.134581178,
,1.759097776,1.775969584,0.784549126,0.78394005,
,0.765291465,0.77301007,0.135774904,0.134411088,
,1.335829907,1.354384625,0.212852606,0.214917585,
,1.194730224,1.213059716,0.155934249,0.155054548,
,0.865940167,0.875782901,0.116712446,0.116457838,
,1.063196403,1.077023943,0.122747836,0.119261658,
,1.586543567,1.593752615,0.407128682,0.406847515,
,1.403119362,1.413405315,0.122910055,0.117260082,
,0.711557934,0.726184913,0.078560403,0.073430115,
,2.136323004,2.162892065,0.443572868,0.457991286,
,0.600193825,0.608439679,0.07354729,0.070548372,
,1.046561781,1.054893511,0.062529897,0.064903126,
,1.908682623,1.946776209,0.340498734,0.346303605,
,0.750459794,0.761580737,0.048839995,0.050728716,
,1.30167524,1.324498841,0.160498061,0.165636359,
,1.717953822,1.733793267,0.494889884,0.502067997,
,1.933751897,1.948215981,1.762247692,1.760393042,
,0.928527726,0.956940789,0.096105169,0.096364681,
,1.043019372,1.051862267,0.167638386,0.168432193,
,2.902645858,2.932622615,3.048239006,3.072252791,
,0.974304277,0.980980024,0.171807103,0.165811899,
,1.246246031,1.265118463,1.975084782,1.97411444,
,1.844093769,1.879833752,0.175071263,0.177597094,
,2.383114061,2.441521333,0.393673857,0.368007879,
,0.804261367,0.813509946,0.242877872,0.243590609,
,1.801929341,1.82072001,0.288680874,0.294741614,
,2.797203958,2.816609256,0.366195252,0.368590023,
,1.255588429,1.270723041,0.231575602,0.233033278,
,1.626524621,1.643004699,0.220464455,0.221100581,
,2.29244114,2.32167768,0.221680937,0.227950848,
,1.100652939,1.117609764,0.112485996,0.11588954,
,0.791589933,0.80387089,0.127901148,0.129472561,
,1.458552261,1.472889339,0.067363005,0.071630403,
,1.000289104,1.015831076,0.06266738,0.063666394,
,0.873146417,0.884979667,0.44695357,0.444662345,
,1.189466486,1.198165774,0.247819522,0.248765873,
,1.280518547,1.29798229,0.150442331,0.145252346,
,2.598980397,2.62158153,0.060555616,0.059903474,
,1.303753339,1.316879104,0.205012514,0.207091597,
,1.366901764,1.383433358,0.400401422,0.406173945,
,1.269716672,1.315731337,0.179327332,0.199128559,
,0.516919733,0.523462874,0.068893634,0.068756372,
,0.989012744,0.997010301,0.266456475,0.267611947,
,0.511624015,0.515453755,0.165279403,0.163895241,
,1.098023652,1.106936618,0.165047443,0.165155795,
,1.161060646,1.17272839,0.382250441,0.38240657,
,1.468952026,1.48745806,0.22842053,0.222799846,
,1.119675749,1.139874092,0.16919959,0.159499326,
,0.830436457,0.842461872,0.429753622,0.430056915,
,0.69892758,0.708828539,0.263226933,0.263838217,
,0.683443334,0.691042242,0.148039101,0.147929595,
,0.414940428,0.4198361,0.075670934,0.076363909,
,2.314169686,2.335807126,0.338026839,0.340996271,
,0.940939241,0.952345603,0.072968033,0.073194974,
,1.355048646,1.390301481,0.094322049,0.106182417,
,1.069238447,1.101263972,0.115474774,0.118807612,
,0.892846325,0.903762695,0.1366203,0.135473108,
,1.160874625,1.174441716,0.400832319,0.401874863,
,1.517295859,1.550614788,0.365908566,0.366790871,
,0.670365691,0.671365708,0.594486862,0.593530339,
,0.356629493,0.358526848,0.211624084,0.212382721,
,1.311202131,1.330354329,0.166936005,0.170337474,
,1.166890167,1.172722323,0.121653633,0.124113774,
,1.316528808,1.331630068,0.1961415,0.201311519,
,0.495596582,0.516440226,0.351453782,0.370206487,
,0.428980831,0.432715909,0.165315139,0.164409877,
,0.96508692,0.9774986,0.480625223,0.478967137,
,1.086026895,1.089199561,0.287070677,0.285753877,
,1.478407431,1.495463343,0.064805396,0.056065449,
,1.245933112,1.261159349,0.216635686,0.217587647,
,0.705162258,0.714065887,0.331314085,0.33054835,
,1.578755954,1.59709236,0.231228093,0.230794228,
,0.807246275,0.81919176,0.12860603,0.133621956,
,1.66417391,1.6699426,0.059390201,0.058868018,
,1.70824259,1.716789368,0.099559895,0.095876863,
,1.679625335,1.700087833,0.20032957,0.208140294,
,0.981375565,1.001980344,0.268364244,0.272817081,
,0.673268824,0.684239231,0.081304813,0.081818626,
,1.926857151,1.940177098,0.173673926,0.173028629,
,0.821549219,0.829573666,0.049401918,0.04692257,
,1.708882399,1.720046215,0.10700616,0.108927203,
,0.454835455,0.459212716,0.112234634,0.113390615,
,1.282879907,1.30430265,0.187161308,0.185734248,
,1.674166995,1.685083466,0.437390332,0.440612045,
,1.946852663,1.962960476,0.077606991,0.074207479,
,0.910411604,0.925304688,0.152330249,0.153298575,
,1.440413172,1.458018156,0.15623067,0.14816194,
,1.505321851,1.523601785,0.305455669,0.30890084,
,0.791102667,0.798378558,0.085529815,0.084045412,
,0.784519813,0.796924889,0.105806201,0.10855639,
,0.103152502,0.103730293,0.06455199,0.064739774,
,1.476193757,1.489287372,0.076453146,0.07782926,
,0.541808322,0.550110937,0.147468907,0.148740071,
,1.578684493,1.59710108,0.218728939,0.223504072,
,0.228055347,0.23035676,0.177788049,0.177976202,
,1.268979274,1.291043765,0.196554122,0.19945095,
,1.681980057,1.702507262,0.549566327,0.54916742,
,0.695493663,0.705102054,0.048163591,0.047761111,
,1.547655924,1.570716818,0.201964373,0.211279453,
,0.860412525,0.871674303,0.110919694,0.112989772,
,0.598846141,0.609616238,0.105344204,0.103859549,
,0.635603119,0.649348408,0.055417199,0.056466473,
,1.148370148,1.167357512,0.103670249,0.103049788,
,0.98755066,1.002862789,0.163905313,0.162257277,
,0.73437308,0.740356778,0.091267783,0.09146952,
,0.604754857,0.615956041,0.046577192,0.050385112,
,1.537869976,1.559874204,0.288637889,0.288825919,
,1.042961786,1.045812413,0.280386336,0.281208596,
,0.863752891,0.873645783,0.069159875,0.067450526,
,2.39713603,2.451946569,0.330952619,0.336266777,
,1.370846303,1.38978198,0.160202722,0.157117232,
,0.879592112,0.896476056,0.084658236,0.080032534,
,0.60461062,0.610105194,0.106317401,0.105364642,
,1.09463052,1.111762348,0.234452664,0.237538706,
,1.414170808,1.430283498,0.257609203,0.263638166,
,3.341457151,3.385365328,0.743442199,0.745094351,
,1.169631854,1.18466146,0.088887407,0.085075503,
,0.652549214,0.657548505,0.195125459,0.194218057,
,1.175992248,1.191564473,0.175504628,0.176645577,
,0.549653524,0.557134485,0.064928034,0.063599831,
,1.815411971,1.836321045,0.605674712,0.612960404,
,0.455183415,0.46737905,0.061609673,0.065875441,
,1.162181864,1.17446892,0.276705776,0.278693653,
,2.312328584,2.332588836,0.153451348,0.153312986,
,2.610276503,2.64007153,0.573936973,0.573170725,
,1.576832844,1.585703697,0.226812725,0.228420883,
,1.070407838,1.075292185,0.4222489,0.414410417,
,0.962915658,0.987349911,0.19440856,0.200729214,
,2.224250791,2.251592891,0.225309851,0.219074533,
,1.047720237,1.065814486,0.105792759,0.104009786,
,0.907420953,0.916708256,0.059335671,0.061139501,
,1.402595213,1.41469334,0.20835459,0.210205483,
,1.161139504,1.17200994,0.151791838,0.15063065,
,1.186839948,1.196370589,0.393460431,0.396644368,
,1.589827947,1.610605407,0.263386015,0.264492572,
,2.089701302,2.117808323,0.802300016,0.798649351,
,1.040001326,1.05304919,0.096445553,0.098483131,
,1.255064597,1.270738094,0.125510233,0.125344146,
,1.456129839,1.46834885,0.594907089,0.596024646,
,1.135080811,1.171132889,0.081453659,0.083303944,
,1.123353746,1.144879644,0.145709787,0.148718362,
,1.440465554,1.506731692,0.406058663,0.40901329,
,2.298388693,2.329307579,0.720920935,0.732105308,
,1.654064969,1.704428751,0.19147832,0.185305585,
,1.783418086,1.79496172,0.292587342,0.292856892,
,1.18264873,1.190326247,0.426002576,0.428063199,
,0.837644664,0.846155013,0.044318875,0.043765811,
,2.575561621,2.605376872,0.561841092,0.561742148,
,0.839324984,0.849860575,0.132799129,0.139047241,
,1.103830528,1.119943968,0.103965389,0.108814,
,1.470881175,1.484999103,0.45147852,0.454542485,
,1.086499868,1.101413044,0.122039299,0.125836278,
,2.050391492,2.072160104,0.762766084,0.76638763,
,1.159764176,1.180501265,0.186935726,0.183515484,
,4.50119572,4.54743638,5.327825739,5.355806911,
,1.063369376,1.077241259,0.17717351,0.182381957,
,1.248937981,1.257818,0.119176821,0.117662243,
,1.106807881,1.127516993,0.156459628,0.168195933,
,0.974415508,0.988748503,0.052650276,0.05301282,
,1.044594618,1.068780257,0.322014385,0.315113114,
,2.092052272,2.111394355,0.090006468,0.097202503,
,0.922325675,0.934071501,0.214405549,0.213562887,
,1.874240224,1.893985931,0.223394586,0.222025025,
,1.205240014,1.21735752,0.765030933,0.765164021,
,1.771471144,1.782584863,0.223675337,0.221817239,
,0.921930558,0.935427063,0.106954521,0.096479527,
,0.595578513,0.600324579,0.147070823,0.147512582,
,0.851492332,0.860342073,0.238391242,0.241017462,
,0.64203015,0.65755814,0.089689843,0.093160793,
,0.63938136,0.649005472,0.076085326,0.077733104,
