,num_pts_dim0,num_pts_dim1,num_pts_dim2
3213,550,490,317
3214,550,47,10
3215,550,285,36
3216,550,193,66
3217,550,385,113
3218,550,380,86
3219,550,543,224
3220,550,386,150
3221,550,364,351
3222,550,210,17
3223,550,346,101
3224,550,244,54
3225,550,362,155
3226,550,159,68
3227,550,541,224
3228,550,299,179
3229,550,154,42
3230,550,673,346
3231,550,464,347
3232,550,301,44
3233,550,239,49
3234,550,216,44
3235,550,481,319
3236,550,187,120
3237,550,491,153
3238,550,331,83
3239,550,344,90
3240,550,387,126
3241,550,668,265
3242,550,209,87
3243,550,486,240
3244,550,100,1
3245,550,325,78
3246,550,270,94
3247,550,167,42
3248,550,126,1
3249,550,617,261
3250,550,231,49
3251,550,259,224
3252,550,223,68
3253,550,547,318
3254,550,343,127
3255,550,258,181
3256,550,176,58
3257,550,148,111
3258,550,598,291
3259,550,42,2
3260,550,238,41
3261,550,178,66
3262,550,304,56
3263,550,118,15
3264,550,177,65
3265,550,345,68
3266,550,88,23
3267,550,188,10
3268,550,428,199
3269,550,362,110
3270,550,407,169
3271,550,414,72
3272,550,213,63
3273,550,578,416
3274,550,532,261
3275,550,222,29
3276,550,312,122
3277,550,36,3
3278,550,261,51
3279,550,395,165
3280,550,155,59
3281,550,298,83
3282,550,309,67
3283,550,512,444
3284,550,127,29
3285,550,331,63
3286,550,337,57
3287,550,157,41
3288,550,116,36
3289,550,113,8
3290,550,52,4
3291,550,204,28
3292,550,259,143
3293,550,281,73
3294,550,393,80
3295,550,372,167
3296,550,529,172
3297,550,401,78
3298,550,318,111
3299,550,269,162
3300,550,179,53
3301,550,370,115
3302,550,337,262
3303,550,480,525
3304,550,242,75
3305,550,357,128
3306,550,576,230
3307,550,552,185
3308,550,265,92
3309,550,138,40
3310,550,243,104
3311,550,244,9
3312,550,390,193
3313,550,116,5
3314,550,354,141
3315,550,559,196
3316,550,174,24
3317,550,283,102
3318,550,469,220
3319,550,465,230
3320,550,421,109
3321,550,341,212
3322,550,59,0
3323,550,348,161
3324,550,216,33
3325,550,177,51
3326,550,130,16
3327,550,410,54
3328,550,610,388
3329,550,180,39
3330,550,108,18
3331,550,314,164
3332,550,510,408
3333,550,282,94
3334,550,312,218
3335,550,104,25
3336,550,183,58
3337,550,278,25
3338,550,555,231
3339,550,280,91
3340,550,541,199
3341,550,352,47
3342,550,227,73
3343,550,605,418
3344,550,69,47
3345,550,159,48
3346,550,354,116
3347,550,381,269
3348,550,488,279
3349,550,139,40
3350,550,385,157
3351,550,325,461
3352,550,358,72
3353,550,249,61
3354,550,247,28
3355,550,520,124
3356,550,267,115
3357,550,74,21
3358,550,343,93
3359,550,163,6
3360,550,266,49
3361,550,210,109
3362,550,460,363
3363,550,234,52
3364,550,125,26
3365,550,546,145
3366,550,197,30
3367,550,284,79
3368,550,233,133
3369,550,180,46
3370,550,287,49
3371,550,518,207
3372,550,200,20
3373,550,318,92
3374,550,516,320
3375,550,387,164
3376,550,418,348
3377,550,405,249
3378,550,254,67
3379,550,658,390
3380,550,259,102
3381,550,363,148
3382,550,389,169
3383,550,49,6
3384,550,641,272
3385,550,332,136
3386,550,260,39
3387,550,538,277
3388,550,138,53
3389,550,226,55
3390,550,194,38
3391,550,316,35
3392,550,141,3
3393,550,170,83
3394,550,286,69
3395,550,451,234
3396,550,612,269
3397,550,332,166
3398,550,433,290
3399,550,590,424
3400,550,240,44
3401,550,435,377
3402,550,68,25
3403,550,322,122
3404,550,336,113
3405,550,296,343
3406,550,518,163
3407,550,85,2
3408,550,387,51
3409,550,138,44
3410,550,168,61
3411,550,53,3
3412,550,460,235
3413,550,346,125
3414,550,112,6
3415,550,83,4
3416,550,282,100
3417,550,104,14
3418,550,404,162
3419,550,269,87
3420,550,697,608
3421,550,306,156
3422,550,351,78
3423,550,187,32
3424,550,57,4
3425,550,298,133
3426,550,260,196
3427,550,460,201
3428,550,385,233
3429,550,194,89
3430,550,519,364
3431,550,119,75
3432,550,492,223
3433,550,364,60
3434,550,159,11
3435,550,505,296
3436,550,317,174
3437,550,211,84
3438,550,458,359
3439,550,277,86
3440,550,177,85
3441,550,84,74
3442,550,178,14
3443,550,354,25
3444,550,705,461
3445,550,422,174
3446,550,234,78
3447,550,298,72
3448,550,166,17
3449,550,141,5
3450,550,353,151
3451,550,410,224
3452,550,293,75
3453,550,94,39
3454,550,359,80
3455,550,164,63
3456,550,90,2
3457,550,42,1
3458,550,419,128
3459,550,422,161
3460,550,800,679
3461,550,367,58
3462,550,359,119
3463,550,120,18
3464,550,316,49
3465,550,205,111
3466,550,597,362
3467,550,253,105
3468,550,237,36
3469,550,242,34
3470,550,143,29
3471,550,696,307
3472,550,225,125
3473,550,390,93
3474,550,330,25
3475,550,329,134
3476,550,285,225
3477,550,341,114
3478,550,282,46
3479,550,180,58
3480,550,451,334
3481,550,552,218
3482,550,411,128
3483,550,568,502
3484,550,232,112
3485,550,203,22
3486,550,208,30
3487,550,272,117
3488,550,402,81
3489,550,367,71
3490,550,241,86
3491,550,330,79
3492,550,495,220
3493,550,244,124
3494,550,312,99
3495,550,262,80
3496,550,152,8
3497,550,510,183
3498,550,452,151
3499,550,576,264
3500,550,499,156
3501,550,279,183
3502,550,693,550
3503,550,345,201
3504,550,172,17
3505,550,467,226
3506,550,225,78
3507,550,152,27
3508,550,691,519
3509,550,296,147
3510,550,261,68
3511,550,493,172
3512,550,392,175
3513,550,274,38
3514,550,342,93
3515,550,314,77
3516,550,426,92
3517,550,297,64
3518,550,111,69
3519,550,156,45
3520,550,352,156
3521,550,557,171
3522,550,225,83
3523,550,325,129
3524,550,160,19
3525,550,74,21
3526,550,315,131
3527,550,226,37
3528,550,349,60
3529,550,127,14
3530,550,155,7
3531,550,413,282
3532,550,381,142
3533,550,326,131
3534,550,562,426
3535,550,393,85
3536,550,545,258
3537,550,131,18
3538,550,310,101
3539,550,379,174
3540,550,55,2
3541,550,309,47
3542,550,707,360
3543,550,177,153
3544,550,428,408
3545,550,362,216
3546,550,339,151
3547,550,413,164
3548,550,147,63
3549,550,422,223
3550,550,479,353
3551,550,404,168
3552,550,332,117
3553,550,212,186
3554,550,464,254
3555,550,266,55
3556,550,211,30
3557,550,278,61
3558,550,355,236
3559,550,416,157
3560,550,58,18
3561,550,160,24
3562,550,328,105
3563,550,249,20
3564,550,197,80
3565,550,394,125
3566,550,445,200
3567,550,72,3
3568,550,128,47
3569,550,170,28
3570,550,388,141
3571,550,104,7
3572,550,269,56
3573,550,436,145
3574,550,127,16
3575,550,502,298
3576,550,498,338
3577,550,135,21
3578,550,484,172
3579,550,291,98
3580,550,521,208
3581,550,203,28
3582,550,110,46
3583,550,559,307
3584,550,204,60
3585,550,84,31
3586,550,113,18
3587,550,314,344
3588,550,397,96
3589,550,444,255
3590,550,137,30
3591,550,453,274
3592,550,196,68
3593,550,190,51
3594,550,488,133
3595,550,524,326
3596,550,440,156
3597,550,243,161
3598,550,251,156
3599,550,598,465
3600,550,322,65
3601,550,395,65
3602,550,316,206
3603,550,482,245
3604,550,165,27
3605,550,305,94
3606,550,395,95
3607,550,162,14
3608,550,362,256
3609,550,269,99
3610,550,485,111
3611,550,174,19
3612,550,214,84
3613,550,111,32
3614,550,451,108
3615,550,237,71
3616,550,420,276
3617,550,509,220
3618,550,380,223
3619,550,49,1
3620,550,312,43
3621,550,131,9
3622,550,555,331
3623,550,249,42
3624,550,240,147
3625,550,652,267
3626,550,210,19
3627,550,183,47
3628,550,94,16
3629,550,140,35
3630,550,174,19
3631,550,458,373
3632,550,230,39
3633,550,182,24
3634,550,672,466
3635,550,397,135
3636,550,470,166
3637,550,265,128
3638,550,481,183
3639,550,400,102
3640,550,537,137
3641,550,207,77
3642,550,463,300
3643,550,330,61
3644,550,320,282
3645,550,125,34
3646,550,314,95
3647,550,562,274
3648,550,379,97
3649,550,159,27
3650,550,360,110
3651,550,254,71
3652,550,457,232
3653,550,342,45
3654,550,141,54
3655,550,350,248
3656,550,182,106
3657,550,252,131
3658,550,253,57
3659,550,112,27
3660,550,485,270
3661,550,300,97
3662,550,474,307
3663,550,121,23
3664,550,575,181
3665,550,387,184
3666,550,483,217
3667,550,227,29
3668,550,380,153
3669,550,205,35
3670,550,162,48
3671,550,439,282
3672,550,291,130
3673,550,267,150
3674,550,325,69
3675,550,243,142
3676,550,258,122
3677,550,421,188
3678,550,257,72
3679,550,120,1
3680,550,401,178
3681,550,389,199
3682,550,497,167
3683,550,200,50
3684,550,255,68
3685,550,522,211
3686,550,396,162
3687,550,404,195
3688,550,591,499
3689,550,638,535
3690,550,257,41
3691,550,110,51
3692,550,251,36
3693,550,225,38
3694,550,87,0
3695,550,139,30
3696,550,241,73
3697,550,360,324
3698,550,101,7
3699,550,256,41
3700,550,150,60
3701,550,286,79
3702,550,404,46
3703,550,528,183
3704,550,58,3
3705,550,300,59
3706,550,243,139
3707,550,572,425
3708,550,426,115
3709,550,348,112
3710,550,355,306
3711,550,315,36
3712,550,250,74
3713,550,222,44
3714,550,198,19
3715,550,181,28
3716,550,440,207
3717,550,147,117
3718,550,393,98
3719,550,456,65
3720,550,447,250
3721,550,300,136
3722,550,283,37
3723,550,36,5
3724,550,277,49
3725,550,298,93
3726,550,248,109
3727,550,163,66
3728,550,358,164
3729,550,281,139
3730,550,145,13
3731,550,56,1
3732,550,223,64
3733,550,483,413
3734,550,234,62
3735,550,172,28
3736,550,79,0
3737,550,335,112
3738,550,420,175
3739,550,444,213
3740,550,240,40
3741,550,208,148
3742,550,154,8
3743,550,219,45
3744,550,493,211
3745,550,170,12
3746,550,133,61
3747,550,394,155
3748,550,127,9
3749,550,176,14
3750,550,221,72
3751,550,329,125
3752,550,455,379
3753,550,170,87
3754,550,360,254
3755,550,102,38
3756,550,185,72
3757,550,336,82
3758,550,407,87
3759,550,175,33
3760,550,232,46
3761,550,500,413
3762,550,115,0
3763,550,328,24
3764,550,240,129
3765,550,110,88
3766,550,149,78
3767,550,210,46
3768,550,126,16
3769,550,385,75
3770,550,743,403
3771,550,197,42
3772,550,431,190
3773,550,290,171
3774,550,338,196
3775,550,133,8
3776,550,133,106
3777,550,395,279
3778,550,319,73
3779,550,425,121
3780,550,92,26
3781,550,261,49
3782,550,219,32
3783,550,271,59
3784,550,274,163
3785,550,567,235
3786,550,361,104
3787,550,131,23
3788,550,186,24
3789,550,237,42
3790,550,223,37
3791,550,296,215
3792,550,352,77
3793,550,170,42
3794,550,213,24
3795,550,122,30
3796,550,644,448
3797,550,246,39
3798,550,490,96
3799,550,451,140
3800,550,184,27
3801,550,228,37
3802,550,358,80
3803,550,425,356
3804,550,375,198
3805,550,181,55
3806,550,352,79
3807,550,238,130
3808,550,369,154
3809,550,73,7
3810,550,320,134
3811,550,589,310
3812,550,301,247
3813,550,385,187
3814,550,341,27
3815,550,232,60
3816,550,604,373
3817,550,93,23
3818,550,90,38
3819,550,371,243
3820,550,484,92
3821,550,448,426
3822,550,243,75
3823,550,203,25
3824,550,195,14
3825,550,327,264
3826,550,515,325
3827,550,344,144
3828,550,418,90
3829,550,576,325
3830,550,347,198
3831,550,410,68
3832,550,446,188
3833,550,126,24
3834,550,684,466
3835,550,374,101
3836,550,269,125
3837,550,80,10
3838,550,38,2
3839,550,325,214
3840,550,190,65
3841,550,240,77
3842,550,426,137
3843,550,590,199
3844,550,365,119
3845,550,289,80
3846,550,332,124
3847,550,197,13
3848,550,402,107
3849,550,560,211
3850,550,211,103
3851,550,163,0
3852,550,597,301
3853,550,137,83
3854,550,70,25
3855,550,216,108
3856,550,144,86
3857,550,636,267
3858,550,151,38
3859,550,333,77
3860,550,345,186
3861,550,231,42
3862,550,339,47
3863,550,285,27
3864,550,57,2
3865,550,369,237
3866,550,186,98
3867,550,432,163
3868,550,516,355
3869,550,196,63
3870,550,466,212
3871,550,200,35
3872,550,56,0
3873,550,256,78
3874,550,107,3
3875,550,399,76
3876,550,300,43
3877,550,476,157
3878,550,245,66
3879,550,221,49
3880,550,546,145
3881,550,330,88
3882,550,558,395
3883,550,169,4
3884,550,269,123
3885,550,516,451
3886,550,76,19
3887,550,115,36
3888,550,117,39
3889,550,211,62
3890,550,83,29
3891,550,298,85
3892,550,140,18
3893,550,57,0
3894,550,613,310
3895,550,447,172
3896,550,183,133
3897,550,411,131
3898,550,347,128
3899,550,340,145
3900,550,234,28
3901,550,294,87
3902,550,420,140
3903,550,351,233
3904,550,127,70
3905,550,439,316
3906,550,373,220
3907,550,521,286
3908,550,303,299
3909,550,487,280
3910,550,217,29
3911,550,542,270
3912,550,185,85
3913,550,364,171
3914,550,243,27
3915,550,75,35
3916,550,378,102
3917,550,170,9
3918,550,413,59
3919,550,123,50
3920,550,316,113
3921,550,424,180
3922,550,268,120
3923,550,160,63
3924,550,300,56
3925,550,440,303
3926,550,141,3
3927,550,195,49
3928,550,341,121
3929,550,527,324
3930,550,385,306
3931,550,228,25
3932,550,143,12
3933,550,460,137
3934,550,191,36
3935,550,553,178
3936,550,182,19
3937,550,35,2
3938,550,477,162
3939,550,384,106
3940,550,208,144
3941,550,219,105
3942,550,362,215
3943,550,185,25
3944,550,228,178
3945,550,481,141
3946,550,362,112
3947,550,425,204
3948,550,109,39
3949,550,288,42
3950,550,167,52
3951,550,121,63
3952,550,92,18
3953,550,353,100
3954,550,372,249
3955,550,318,47
3956,550,336,122
3957,550,469,171
3958,550,94,9
3959,550,193,16
3960,550,396,107
3961,550,352,127
3962,550,192,98
3963,550,391,201
3964,550,371,46
3965,550,391,97
3966,550,217,98
3967,550,493,212
3968,550,462,199
3969,550,109,19
3970,550,417,185
3971,550,339,90
3972,550,392,140
3973,550,567,326
3974,550,333,81
3975,550,220,66
3976,550,149,15
3977,550,350,44
3978,550,580,205
3979,550,183,22
3980,550,685,680
3981,550,462,285
3982,550,288,62
3983,550,305,80
3984,550,211,45
3985,550,188,35
3986,550,167,117
3987,550,43,18
3988,550,255,43
3989,550,271,128
3990,550,509,268
3991,550,195,41
3992,550,269,136
3993,550,170,50
3994,550,191,46
3995,550,491,169
3996,550,230,74
3997,550,166,28
3998,550,457,178
3999,550,33,3
4000,550,774,524
4001,550,446,103
4002,550,280,147
4003,550,141,8
4004,550,166,32
4005,550,480,213
4006,550,169,12
4007,550,123,37
4008,550,398,88
4009,550,180,46
4010,550,528,271
4011,550,150,52
4012,550,387,266
4013,550,334,170
4014,550,389,37
4015,550,494,149
4016,550,224,30
4017,550,294,60
4018,550,298,90
4019,550,290,64
4020,550,517,177
4021,550,442,282
4022,550,373,149
4023,550,205,69
4024,550,178,19
4025,550,686,401
4026,550,316,156
4027,550,489,300
4028,550,295,178
4029,550,199,51
4030,550,616,366
4031,550,255,60
4032,550,152,73
4033,550,266,75
4034,550,308,31
4035,550,356,122
4036,550,318,116
4037,550,243,65
4038,550,269,45
4039,550,737,265
4040,550,43,0
4041,550,170,38
4042,550,55,8
4043,550,472,186
4044,550,201,99
4045,550,605,421
4046,550,160,45
4047,550,506,139
4048,550,216,75
4049,550,331,46
4050,550,151,131
4051,550,101,9
4052,550,282,98
4053,550,287,70
4054,550,113,66
4055,550,518,381
4056,550,504,218
4057,550,484,209
4058,550,414,72
4059,550,743,552
4060,550,620,397
4061,550,462,317
4062,550,387,103
4063,550,280,46
4064,550,339,80
4065,550,238,46
4066,550,110,37
4067,550,422,143
4068,550,167,34
4069,550,179,39
4070,550,525,247
4071,550,361,41
4072,550,79,0
4073,550,118,5
4074,550,245,47
4075,550,350,90
4076,550,197,94
4077,550,87,15
4078,550,467,181
4079,550,130,53
4080,550,314,203
4081,550,318,128
4082,550,266,42
4083,550,170,56
4084,550,332,184
4085,550,80,14
4086,550,453,157
4087,550,460,211
4088,550,112,8
4089,550,308,109
4090,550,405,83
4091,550,429,177
4092,550,456,116
4093,550,105,5
4094,550,370,78
4095,550,298,260
4096,550,368,82
4097,550,365,135
4098,550,51,4
4099,550,370,156
4100,550,402,129
4101,550,159,67
4102,550,364,247
4103,550,197,13
4104,550,173,32
4105,550,217,72
4106,550,336,86
4107,550,291,86
4108,550,79,3
4109,550,136,77
4110,550,218,30
4111,550,361,565
4112,550,367,159
4113,550,226,38
4114,550,249,75
4115,550,245,109
4116,550,368,74
4117,550,367,148
4118,550,494,186
4119,550,318,95
4120,550,221,74
4121,550,708,675
4122,550,298,93
4123,550,688,454
4124,550,382,139
4125,550,545,508
4126,550,489,473
4127,550,92,45
4128,550,170,81
4129,550,110,92
4130,550,486,124
4131,550,140,37
4132,550,164,4
4133,550,318,36
4134,550,566,286
4135,550,424,110
4136,550,214,16
4137,550,355,138
4138,550,276,82
4139,550,297,94
4140,550,153,58
4141,550,346,82
4142,550,262,39
4143,550,536,432
4144,550,456,196
4145,550,165,61
4146,550,72,15
4147,550,664,369
4148,550,115,12
4149,550,150,17
4150,550,367,126
4151,550,348,107
4152,550,47,16
4153,550,269,120
4154,550,242,87
4155,550,82,14
4156,550,393,286
4157,550,492,208
4158,550,267,134
4159,550,236,49
4160,550,364,144
4161,550,209,9
4162,550,143,27
4163,550,150,35
4164,550,178,56
4165,550,359,150
4166,550,480,88
4167,550,257,90
4168,550,68,58
4169,550,206,31
4170,550,352,43
4171,550,356,212
4172,550,82,19
4173,550,244,39
4174,550,383,134
4175,550,286,51
4176,550,523,185
4177,550,171,27
4178,550,274,63
4179,550,107,15
4180,550,323,268
4181,550,382,151
4182,550,563,206
4183,550,260,128
4184,550,455,164
4185,550,161,44
4186,550,477,171
4187,550,148,64
4188,550,242,106
4189,550,232,44
4190,550,240,120
4191,550,237,10
4192,550,429,249
4193,550,69,45
4194,550,632,202
4195,550,173,47
4196,550,294,62
4197,550,352,89
4198,550,639,296
4199,550,283,257
4200,550,96,44
4201,550,450,155
4202,550,499,189
4203,550,552,173
4204,550,543,219
4205,550,527,293
4206,550,321,13
4207,550,582,336
4208,550,56,16
4209,550,342,191
4210,550,281,96
4211,550,488,131
4212,550,513,241
4213,550,242,167
4214,550,123,23
4215,550,84,20
4216,550,540,220
4217,550,533,361
4218,550,390,267
4219,550,263,89
4220,550,615,208
4221,550,225,59
4222,550,176,9
4223,550,135,27
4224,550,301,455
4225,550,293,70
4226,550,225,89
4227,550,237,37
4228,550,615,252
4229,550,409,136
4230,550,459,210
4231,550,466,129
4232,550,342,146
4233,550,360,241
4234,550,445,146
4235,550,273,53
4236,550,161,5
4237,550,647,305
4238,550,449,118
4239,513,87,43
4240,550,263,117
4241,550,215,126
4242,550,269,64
4243,550,202,133
4244,550,155,18
4245,550,395,74
4246,550,233,43
4247,550,439,191
4248,550,511,189
4249,550,271,51
4250,550,277,43
4251,550,832,640
4252,550,189,108
4253,550,342,145
4254,550,343,67
4255,550,437,263
4256,550,88,10
4257,550,484,182
4258,550,212,108
4259,550,508,185
4260,550,82,11
4261,550,383,129
4262,550,551,331
4263,550,496,356
4264,550,318,70
4265,550,449,240
4266,550,350,109
4267,550,301,109
4268,550,77,11
4269,550,180,28
4270,550,43,5
4271,550,264,175
4272,550,220,40
4273,550,103,12
4274,550,474,216
4275,550,154,12
4276,550,128,62
4277,550,411,182
4278,550,467,300
4279,550,438,39
4280,550,390,97
4281,550,212,85
4282,550,315,84
4283,550,143,43
4284,550,304,84
4285,550,207,27
4286,550,104,127
4287,550,403,346
4288,550,360,61
4289,550,305,43
4290,550,176,60
4291,550,99,7
4292,550,217,13
4293,550,365,120
4294,550,427,299
4295,550,301,163
4296,550,410,189
4297,550,135,19
4298,550,218,85
4299,550,237,64
4300,550,288,75
4301,550,449,357
4302,550,314,94
4303,550,551,231
4304,550,300,66
4305,550,171,32
4306,550,562,226
4307,550,526,211
4308,550,342,132
4309,550,348,57
4310,550,440,176
4311,550,108,6
4312,550,307,76
4313,550,413,114
4314,550,383,152
4315,550,36,16
4316,550,169,125
4317,550,161,16
4318,550,200,6
4319,550,527,238
4320,550,397,122
4321,550,444,267
4322,550,465,275
4323,550,258,54
4324,550,301,102
4325,550,445,105
4326,550,61,11
4327,550,681,885
4328,550,434,177
4329,550,233,45
4330,550,176,89
4331,550,172,15
4332,550,525,153
4333,550,220,42
4334,550,228,137
4335,550,137,10
4336,550,317,87
4337,550,425,100
4338,550,496,307
4339,550,124,3
4340,550,284,251
4341,550,464,309
4342,550,326,114
4343,550,147,5
4344,550,307,191
4345,550,168,1
4346,550,130,5
4347,550,168,31
4348,550,252,60
4349,550,396,102
4350,550,172,14
4351,550,357,261
4352,550,282,62
4353,550,381,187
4354,550,792,426
4355,550,185,69
4356,550,206,74
4357,550,367,137
4358,550,209,142
4359,550,273,68
4360,550,197,131
4361,550,338,103
4362,550,264,52
4363,550,303,87
4364,550,46,15
4365,550,241,32
4366,550,477,205
4367,550,165,8
4368,550,126,69
4369,550,272,77
4370,550,397,251
4371,550,262,104
4372,550,349,68
4373,550,693,566
4374,550,76,23
4375,550,212,37
4376,550,62,3
4377,550,400,121
4378,550,252,36
4379,550,593,360
4380,550,395,179
4381,550,360,250
4382,550,144,42
4383,550,473,373
4384,550,387,128
4385,550,243,88
4386,550,223,51
4387,550,100,22
4388,550,376,240
4389,550,380,223
4390,550,341,103
4391,550,349,79
4392,550,355,168
4393,550,526,310
4394,550,545,162
4395,550,249,44
4396,550,411,109
4397,550,423,94
4398,550,320,48
4399,550,28,0
4400,550,494,330
4401,550,585,191
4402,550,127,43
4403,550,494,310
4404,550,379,79
4405,550,109,32
4406,550,113,58
4407,550,562,332
4408,550,418,163
4409,550,556,268
4410,550,387,319
4411,550,612,429
4412,550,693,482
4413,550,280,128
4414,550,274,63
4415,550,333,53
4416,550,231,42
4417,550,113,29
4418,550,217,72
4419,550,273,101
4420,550,342,274
4421,550,174,34
4422,550,302,130
4423,550,185,38
4424,550,537,283
4425,550,306,121
4426,550,309,37
4427,550,381,119
4428,550,398,51
4429,550,34,5
4430,550,175,46
4431,550,307,220
4432,550,177,9
4433,550,321,31
4434,550,364,133
4435,550,443,423
4436,550,580,236
4437,550,389,161
4438,550,287,99
4439,550,300,222
4440,550,171,20
4441,550,239,128
4442,550,174,87
4443,550,158,10
4444,550,489,166
4445,550,200,150
4446,550,171,55
4447,550,538,200
4448,550,460,137
4449,550,474,236
4450,550,46,2
4451,550,708,490
4452,550,443,236
4453,550,139,248
4454,550,225,61
4455,550,286,70
4456,550,306,84
4457,550,473,206
4458,550,274,104
4459,550,260,109
4460,550,540,254
4461,550,155,85
4462,550,66,9
4463,550,453,125
4464,550,674,438
4465,550,190,43
4466,550,474,398
4467,550,199,101
4468,550,358,158
4469,550,291,200
4470,550,316,170
4471,550,492,174
4472,550,286,66
4473,550,617,406
4474,550,471,218
4475,550,371,245
4476,550,170,16
4477,550,118,16
4478,550,295,94
4479,550,282,91
4480,550,541,337
4481,550,395,172
4482,550,250,71
4483,550,385,93
4484,550,258,44
4485,550,312,62
4486,550,288,104
4487,550,390,192
4488,550,312,113
4489,550,210,13
4490,550,148,16
4491,550,270,49
4492,550,312,434
4493,550,341,72
4494,550,240,26
4495,550,100,12
4496,550,103,38
4497,550,390,274
4498,550,432,199
4499,550,332,86
4500,550,386,130
4501,550,239,35
4502,550,169,47
4503,550,273,36
4504,550,438,200
4505,550,377,80
4506,550,358,100
4507,550,335,61
4508,550,301,97
4509,550,293,27
4510,550,320,47
4511,550,326,76
4512,550,233,79
4513,550,435,82
4514,550,141,9
4515,550,560,383
4516,550,550,214
4517,550,134,44
4518,550,366,142
4519,550,234,79
4520,550,358,65
4521,550,290,42
4522,550,1143,1482
4523,550,182,23
4524,550,322,125
4525,550,720,603
4526,550,267,83
4527,550,483,164
4528,550,231,22
4529,550,266,41
4530,550,593,393
4531,550,427,377
4532,550,169,59
4533,550,435,100
4534,550,488,254
4535,550,412,128
4536,550,213,59
4537,550,35,0
4538,550,350,52
4539,550,358,140
4540,550,125,25
4541,550,303,72
4542,550,267,62
4543,550,381,106
4544,550,283,116
4545,550,296,59
4546,550,210,20
4547,550,463,154
4548,550,328,100
4549,550,179,37
4550,550,408,153
4551,550,212,46
4552,550,120,38
4553,550,254,86
4554,550,477,353
4555,550,347,60
4556,550,154,14
4557,550,189,19
4558,550,137,35
4559,550,263,22
4560,550,531,309
4561,550,395,167
4562,550,428,120
4563,550,158,88
4564,550,103,73
4565,550,412,137
4566,550,173,64
4567,550,282,55
4568,550,325,224
4569,550,212,48
4570,550,449,173
4571,550,504,209
4572,550,364,168
4573,550,262,88
4574,550,276,141
4575,550,123,28
4576,550,157,11
4577,550,358,88
4578,550,313,114
4579,550,436,315
4580,550,222,83
4581,550,579,285
4582,550,137,30
4583,550,74,6
4584,550,437,413
4585,550,134,14
4586,550,627,431
4587,550,348,100
4588,550,51,14
4589,550,164,38
4590,550,405,115
4591,550,472,115
4592,550,119,38
4593,550,451,149
4594,550,174,59
4595,550,144,16
4596,550,383,177
4597,550,297,134
4598,550,308,53
4599,550,156,36
4600,550,232,28
4601,550,75,2
4602,550,215,41
4603,550,398,377
4604,550,397,271
4605,550,236,123
4606,550,350,117
4607,550,247,66
4608,550,157,32
4609,550,543,246
4610,550,322,108
4611,550,203,122
4612,550,354,196
4613,550,228,40
4614,550,347,124
4615,550,82,27
4616,550,242,77
4617,550,258,41
4618,550,265,96
4619,550,299,150
4620,550,367,385
4621,550,228,159
4622,550,528,239
4623,550,181,64
4624,550,374,133
4625,550,369,110
4626,550,107,8
4627,550,511,286
4628,550,115,17
4629,550,286,124
4630,550,237,137
4631,550,396,198
4632,550,194,29
4633,550,69,3
4634,550,131,16
4635,550,353,124
4636,550,547,262
4637,550,292,165
4638,550,341,81
4639,550,153,9
4640,550,378,108
4641,550,417,173
4642,550,323,44
4643,550,237,46
4644,550,324,59
4645,550,278,259
4646,550,361,322
4647,550,200,23
4648,550,469,195
4649,550,223,54
4650,550,189,148
4651,550,80,0
4652,550,279,25
4653,550,304,152
4654,550,69,13
4655,550,475,298
4656,550,211,58
4657,550,217,40
4658,550,280,86
4659,550,541,275
4660,550,317,345
4661,550,243,64
4662,550,337,69
4663,550,180,35
4664,550,299,62
4665,550,139,18
4666,550,288,100
4667,550,370,128
4668,550,677,377
4669,550,265,46
4670,550,526,361
4671,550,54,1
4672,550,347,115
4673,550,436,388
4674,550,84,17
4675,550,369,74
4676,550,311,81
4677,550,93,18
4678,550,309,99
4679,550,387,255
4680,550,296,101
4681,550,573,217
4682,550,169,8
4683,550,353,50
4684,550,237,22
4685,550,266,128
4686,550,154,66
4687,550,180,81
4688,550,325,207
4689,550,209,26
4690,550,166,26
4691,550,218,46
4692,550,121,30
4693,550,124,25
4694,550,342,98
4695,550,432,132
4696,550,496,215
4697,550,441,348
4698,550,490,111
4699,550,54,42
4700,550,462,181
4701,550,247,172
4702,550,161,11
4703,550,402,84
4704,550,433,78
4705,550,105,58
4706,550,40,38
4707,550,253,29
4708,550,197,98
4709,550,67,10
4710,550,101,9
4711,550,495,258
4712,550,300,117
4713,550,322,75
4714,550,376,131
4715,550,96,14
4716,550,420,165
4717,550,468,63
4718,550,150,9
4719,550,230,24
4720,550,292,63
4721,550,285,210
4722,550,433,181
4723,550,250,48
4724,550,283,286
4725,550,515,133
4726,550,290,182
4727,550,246,100
4728,550,354,122
4729,550,310,60
4730,550,277,153
4731,550,351,68
4732,550,295,114
4733,550,422,97
4734,550,562,303
4735,550,255,36
4736,550,145,64
4737,550,311,29
4738,550,111,47
4739,550,197,191
4740,550,497,288
4741,550,359,108
4742,550,655,396
4743,550,497,248
4744,550,409,188
4745,550,68,6
4746,550,540,297
4747,550,232,34
4748,550,468,119
4749,550,246,80
4750,550,258,19
4751,550,134,65
4752,550,176,192
4753,550,220,56
4754,550,127,40
4755,550,532,168
4756,550,163,8
4757,550,331,346
4758,550,225,192
4759,550,241,54
4760,550,577,277
4761,550,208,72
4762,550,241,59
4763,550,405,123
4764,550,479,460
