,sd_life_dim1,sd_life_dim2,
,0.076742378,0.010027249,
,0.057296509,0.005474466,
,0.061080837,0.010072109,
,0.090613503,0.024719914,
,0.154358494,0.045672424,
,0.063966757,0.024106473,
,0.092804491,0.025597274,
,0.096538304,0.024937782,
,0.159995391,0.022507975,
,0.193565885,0.019413323,
,0.062788626,0.017781369,
,0.079375331,0.012547992,
,0.102981108,0.005983451,
,0.025721833,0.007101985,
,0.134820507,0.039431228,
,0.072034005,0.008466846,
,0.076646502,0.010213042,
,0.034717592,0.004312314,
,0.240427505,0.026284936,
,0.149848354,0.046018032,
,0.047798772,0.010489664,
,0.038931697,0.011562441,
,0.03404689,0.006633966,
,0.017957913,0.002293877,
,0.042343672,0.013639002,
,0.053464351,0.009735023,
,0.027180177,0.015463718,
,0.046920728,0.011146432,
,0.068182803,0.012432012,
,0.038051331,0.014013564,
,0.057893324,0.011870999,
,0.15639064,0.010477527,
,0.044443816,0.011449416,
,0.047515271,0.013241638,
,0.123575819,0.014614505,
,0.075536506,0.008192746,
,0.070998852,0.010298793,
,0.106180917,0.014136708,
,0.112693838,0.013348029,
,0.08833729,0.018221541,
,0.088797622,0.014039654,
,0.35099495,0.011983339,
,0.123729226,0.012442382,
,0.413248754,0.004733669,
,0.023096213,0.012495177,
,0.048606708,0.016910594,
,0.078050434,0.028764075,
,0.060482439,0.014606158,
,0.10745904,0.022530736,
,0.105316242,0.015539886,
,0.052638148,0.019284076,
,0.247524197,0.023042314,
,0.055693461,0.003074318,
,0.061339068,0.024135712,
,0.16088829,0.027260548,
,0.353224592,0.024410167,
,0.044106538,0.011766216,
,0.054478988,0.002905718,
,0.042309248,0.021179045,
,0.055193694,0.006594288,
,0.054589933,0.009180069,
,0.08746588,0.057957088,
,0.24733486,0.02374904,
,0.057382685,0.018044514,
,0.018113669,0.007441082,
,0.053140745,0.003542707,
,0.032601922,0.009757482,
,0.041579293,0.011559395,
,0.090922846,0.003725567,
,0.02588113,0.006334932,
,0.035110625,0.010533437,
,0.115247196,200,
,0.264436544,0.008458614,
,0.038014678,0.005379473,
,0.1281535,0.043522636,
,0.063986261,0.016512931,
,0.024912922,0.003298584,
,0.049680886,0.009137372,
,0.049194713,0.008536102,
,0.155323701,0.017001876,
,0.084090245,0.024347684,
,0.05997692,0.007910967,
,0.154204967,0.028290721,
,0.012008427,0.003362153,
,0.07509186,0.01371931,
,0.246945412,0.018126585,
,0.065764028,0.008806245,
,0.064123662,0.025640405,
,0.017877846,0.007854234,
,0.033274341,0.01460387,
,0.143394906,0.006943079,
,0.096454067,0.009538285,
,0.022878658,0.005575313,
,0.040061536,0.005105598,
,0.046654674,0.006160009,
,0.406321444,0.004692443,
,0.049258546,0.011870723,
,0.460066591,0.007212869,
,0.101383461,0.019815523,
,0.060503194,0.01484238,
,0.207796113,0.011268342,
,0.083128661,0.012636779,
,0.087388741,0.00430299,
,0.096641826,0.031396824,
,0.203922593,0.076078689,
,0.099765426,0.027865759,
,0.074516731,0.012035085,
,0.046001076,0.012858651,
,0.061367002,0.018242871,
,0.116340033,0.045392108,
,0.272626369,0.009821295,
,0.115372245,0.020023877,
,0.071186011,0.021124748,
,0.101702111,0.010296121,
,0.093765955,0.020081934,
,0.071947069,0.011231745,
,0.299137793,0.028610057,
,0.102472649,0.017920618,
,0.071313843,0.013852796,
,0.106899469,0.028389125,
,0.101373159,0.024015787,
,0.034988396,0.009073052,
,0.099754543,0.043965579,
,0.052579803,0.015540036,
,0.336885644,0.018359262,
,0.175455518,0,
,0.05166332,0.012566352,
,0.058482579,0.019341956,
,0.067614015,0.008838167,
,0.142903727,0.015864478,
,0.064844209,0.010452759,
,0.053978462,0.008246921,
,0.093272345,0.00972785,
,0.070024149,0.015522292,
,0.087567153,0.017027719,
,0.115124401,0.020810367,
,0.078041299,0.021946805,
,0.10881767,0.022227458,
,0.095123404,0.025453623,
,0.043117783,0.007179595,
,0.033523746,0.005867859,
,0.317874444,0.169688489,
,0.024774827,0.005259503,
,0.055057786,0.004458652,
,0.051206744,0.014944314,
,0.083456321,0.025626729,
,0.277570508,0.011375091,
,0.130391367,0.015273416,
,0.02114257,0.009059835,
,0.135557208,0.019382493,
,0.068908061,0.020267235,
,0.11714456,0.019739855,
,0.029105136,0.009004356,
,0.037252017,0.008346051,
,0.030258576,0.007706077,
,0.159050199,0.006587107,
,0.040487308,0.00465556,
,0.041533601,0.008876399,
,0.191681879,0.029047248,
,0.089254018,0.009910444,
,0.176041746,0.016457258,
,0.034659199,0.007069874,
,0.040219896,0.01219804,
,0.147924972,0.028132135,
,0.052706439,0.007993501,
,0.080015967,0.009868339,
,0.204486823,0.026677257,
,0.035428814,0.013653971,
,0.128091549,0.013634077,
,0.048780112,0.004654891,
,0.055570728,0.009427996,
,0.061251455,0.007099744,
,0.064255041,0.016779394,
,0.102728118,0.013322897,
,0.063536287,0.012190303,
,0.052155369,0.012359956,
,0.120008955,0.020078506,
,0.055831887,0.013953347,
,0.424205833,0.027089974,
,0.04958466,0.005832465,
,0.045662334,0.020655368,
,0.077704178,0.005878242,
,0.035148443,0.00556722,
,0.058570624,0.014226688,
,0.063286189,0.012164858,
,0.21749599,0.028260628,
,0.05887376,0.012970941,
,0.111890987,0.008923854,
,0.141783687,0.004794449,
,0.236772645,0.016112902,
,0.051257481,0.013605673,
,0.004813742,0.002087665,
,0.102430958,0.03006378,
,0.063030464,0.017939932,
,0.112173653,0.01721683,
,0.157310538,0.009243094,
,0.048046574,0.013903943,
,0.090643532,0.025864662,
,0.148598285,0.027381107,
,0.12388046,0.020407562,
,0.040173761,0.01227109,
,0.086071034,0.010543636,
,0.040868138,0.019374655,
,0.113743953,0.004031401,
,0.062208308,0.016952092,
,0.125314288,0.016793968,
,0.098263398,0.030037191,
,0.060018959,0.024907086,
,0.037554357,0.011430975,
,0.046374079,0.007621262,
,0.315635979,0.036957323,
,0.142328469,0.020086758,
,0.134300683,0.019054412,
,0.049877783,0.010997275,
,0.033024318,0.010457057,
,0.048088332,0.015442232,
,0.051116981,0.008818018,
,0.043948998,0.014440456,
,0.069610812,0.009204396,
,0.021279969,0.008163716,
,0.031610723,0.014357803,
,0.083033446,0.008683471,
,0.225328625,0.02434016,
,0.195048831,0.011204256,
,0.055382056,0.010940704,
,0.148646551,0.014785579,
,0.066454609,0.01663446,
,0.079989255,0.009046997,
,0.087826717,0.012640174,
,0.589924588,0.127636516,
,0.066666752,0.011129035,
,0.239006665,0.019081548,
,0.136929119,0.021595997,
,0.026337993,0.006205062,
,0.054543266,0.019966772,
,0.132569824,0.019894164,
,0.036570631,0.005599868,
,0.030836363,0.009689729,
,0.05472226,0.020149526,
,0.12328093,0.022158176,
,0.284431212,0.029780889,
,0.065767027,0.017234476,
,0.063984802,0.011114277,
,0.074155879,0.027792229,
,0.194383297,0.019931992,
,0.061279267,0.012035484,
,0.097384253,0.011269947,
,0.031387074,0.011503751,
,0.101343955,0.047956245,
,0.117179348,0.034265114,
,0.055314503,0.015550672,
,0.057854185,0.01738204,
,0.042480293,0.007554385,
,0.07175056,0.021565177,
,0.056259959,0.007501405,
,0.092376131,0.027403226,
,0.089978125,0.027376464,
,0.083341532,0.011782376,
,0.171992534,0.03834352,
,0.048866117,0.011514754,
,0.113422576,0.015213464,
,0.065276214,0.02635555,
,0.039200107,0.0068585,
,0.092755867,0,
,0.404222666,0.017432922,
,0.078091803,0.013032272,
,0.066010951,0.008110648,
,0.090391858,0.016149179,
,0.051054425,0.01424668,
,0.115916897,0.015104717,
,0.062510365,0.019167606,
,0.148137913,0.024829477,
,0.050898602,0.01280469,
,0.047224997,0.013874074,
,0.155966347,0.013617158,
,0.10107646,0.031171016,
,0.051517184,0.013557184,
,0.047839856,0.014569951,
,0.049615413,0.004125208,
,0.10491005,0.00915726,
,0.045604469,0.011408778,
,0.089752344,0.010141893,
,0.083777065,0.032446284,
,0.074128254,0.004527019,
,0.087925776,0.00659838,
,0.072281083,0.039450015,
,0.096883509,0.018876844,
,0.041541799,0.016689962,
,0.099319448,0.02135424,
,0.050460732,0.010366173,
,0.081403278,0.013483186,
,0.079382303,0.019320486,
,0.051248456,0.009135827,
,0.037194702,0.010851162,
,0.03755503,0.007881345,
,0.135568172,0.036642267,
,0.038706688,0.007927576,
,0.036711626,0.011447956,
,0.077466166,0.014330937,
,0.06473475,0.016909706,
,0.064583974,0.012465688,
,0.060431718,0.00865787,
,0.046415629,0.003983,
,0.062922668,0.009108552,
,0.079877863,0.015688253,
,0.058182392,0.012472654,
,0.049473947,0.010977436,
,0.027740928,0.006358459,
,0.122843384,0.013799698,
,0.028904958,0.002475032,
,0.080168755,0.015435175,
,0.163290603,0.005196315,
,0.10654108,0.032998865,
,0.09837274,0.021982957,
,0.091831511,0.018551628,
,0.079738053,0.011975168,
,0.133783031,0.022475592,
,0.076345544,0.016255535,
,0.104192216,0.011125608,
,0.060321871,0.012381611,
,0.116856122,0.020566139,
,0.041647689,0.003122091,
,0.071960632,0.021557471,
,0.035102753,0.011742444,
,0.038716248,0.004342644,
,0.072301812,0.005816387,
,0.075900817,0.016378645,
,0.108825356,0.030754724,
,0.047076167,0.005150669,
,0.049963839,0.012474001,
,0.09904601,0.013035281,
,0.334362448,0.010433874,
,0.031467977,0.009382674,
,0.020740994,0.006892075,
,0.051217872,0.00303322,
,0.053831729,0.013944827,
,0.097134269,0.008046739,
,0.070945797,0.012647587,
,0.113904098,0.021376944,
,0.090151399,0.004910721,
,0.028634986,0.006262882,
,0.076530942,0.015749042,
,0.05443141,0.012699508,
,0.127730358,0.013749216,
,0.106894964,0.024435829,
,0.062415973,0.013921211,
,0.16328096,0.017665625,
,0.058656992,0.010879743,
,0.048134328,0.015461021,
,0.101822538,0.021610516,
,0.048511349,0.017366325,
,0.077264301,0.009578412,
,0.069749645,0.005063646,
,0.063591477,0.0096692,
,0.610873046,0.011618061,
,0.033610023,0.011927111,
,0.066679572,0.007064532,
,0.079101653,0.020789762,
,0.039571191,0.011043096,
,0.109197948,0.004374769,
,0.085742063,0.024858794,
,0.121425962,0.016512341,
,0.080238883,0.013744261,
,0.049523516,0.010399458,
,0.011444226,0.002759548,
,0.071281586,0.005968086,
,0.087719335,0.018794803,
,0.040182642,0.015239409,
,0.062382584,0.010466524,
,0.083186852,0.025448109,
,0.143611256,0.053990835,
,0.064355477,0.010607736,
,0.04896672,0.011355015,
,0.101730138,0.021445717,
,0.080753536,0.022352381,
,0.046291767,0.019699904,
,0.06472113,0.006836379,
,0.113672469,0,
,0.241803768,0.012786008,
,0.070204227,0.01066556,
,0.070484988,0.00633182,
,0.057069148,0.008139411,
,0.061277082,0.013528035,
,0.041172551,0.009932827,
,0.048482576,0.012920682,
,0.070087839,0.049554506,
,0.121561326,0.030150908,
,0.076231708,0.012807469,
,0.255515287,0.030806868,
,0.06619842,0.00698568,
,0.115056871,0.023443379,
,0.158116634,0.011195141,
,0.089935603,0.017396206,
,0.047531905,0.013077852,
,0.077249132,0.020850535,
,0.583332004,0.005306474,
,0.116785923,0.013536242,
,0.11105558,200,
,0.060222216,0.013373425,
,0.047690575,0.011810768,
,0.089981277,0.015819774,
,0.189208971,0.044174224,
,0.153311395,0.017179722,
,0.144487127,0.013625015,
,0.015404946,0.009387061,
,0.048345781,0.011366018,
,0.115985172,0.026597304,
,0.117393119,0.03534501,
,0.041955707,0.003700043,
,0.348984582,0.037105113,
,0.024104091,0.014136495,
,0.086415779,0.028737542,
,0.066399405,0.008730293,
,0.065376101,0.021520436,
,0.06995526,0.007846525,
,0.038448497,0.014585439,
,0.259171734,0.014127524,
,0.051162916,0.022253386,
,0.064069459,0.005050661,
,0.075846225,0.013148033,
,0.059806789,0.019479032,
,0.130527101,0.041283333,
,0.026659839,0.006677749,
,0.05574446,0.014484482,
,0.03533279,0.013069882,
,0.072954485,0.005551662,
,0.11339665,0.012911293,
,0.190909406,0.052002232,
,0.109621829,0.00616321,
,0.041546561,0.016321266,
,0.070120333,0.026792129,
,0.082231754,0.007866122,
,0.083954968,0.003644693,
,0.09750291,0.009918314,
,0.085813588,0.019379599,
,0.067603461,0.007363602,
,0.036548806,0.002022454,
,0.119758528,0.025633912,
,0.130394683,0.030926972,
,0.082951031,0.013425197,
,0.232751462,0.037074445,
,0.064327536,0.021025956,
,0.073228192,0.033018712,
,0.229590113,0.024865862,
,0.038416817,0.008103202,
,0.091270577,0.005375217,
,0.11244385,0.006182378,
,0.078245337,0.010935854,
,0.03849659,0.018765814,
,0.161006988,0.030457972,
,0.038025592,0.012276069,
,0.109655115,0.03411834,
,0.05407456,0.008185402,
,0.052064373,0.009120152,
,0.058166436,0.031731396,
,0.181061309,0.007478666,
,0.073387037,0.01468007,
,0.114296027,0.013853916,
,0.223184811,0.023412056,
,0.042372143,0.007912604,
,0.102788235,0.021140504,
,0.015865309,0.000477578,
,0.108453987,0.011648482,
,0.049680478,0.013238561,
,0.127591508,0.027950365,
,0.063576805,0.014260885,
,0.068998069,0.018734645,
,0.053399533,0.017417663,
,0.182872516,0.052346927,
,0.123944102,0.014773855,
,0.018468409,0.006700246,
,0.096810974,0.023885855,
,0.087561934,0.01416297,
,0.084548245,0.008715211,
,0.080956929,0.014411299,
,0.068318949,0.013317696,
,0.042553463,0.001236294,
,0.041352682,0.042230059,
,0.06164986,0.012376068,
,0.042660914,0.016977694,
,0.064551284,0.007257978,
,0.061148611,0.015612157,
,0.018857885,0.003157922,
,0.057743307,0.009858366,
,0.089911572,0.005202969,
,0.060814,0.006299244,
,0.063152997,0.010477167,
,0.140181483,0.079372251,
,0.069018542,0.017391578,
,0.078559708,0.025057093,
,0.059281801,0.008945685,
,0.048736585,0.005898748,
,0.098845108,0.030565436,
,0.074594945,0.058174582,
,0.069081475,0.021909049,
,0.183099586,0.015618685,
,0.095330585,0.006448037,
,0.08009117,0.025996495,
,0.06114033,0.012188772,
,0.075240007,0.011337523,
,0.060617174,0.013007178,
,0.037428169,0.01039021,
,0.103275644,0.017350922,
,0.061842211,0.016405077,
,0.025805554,0.017737049,
,0.074844235,0.008684903,
,0.13415744,0.014714471,
,0.033067001,0.01441214,
,0.078441123,0.007178338,
,0.067822907,0.013755764,
,0.169781761,0.041874966,
,0.110829107,0.005439532,
,0.143525692,0.022104829,
,0.057379518,0.004145077,
,0.18353867,0.026833187,
,0.13136705,200,
,0.046988977,0.01412378,
,0.078402164,0.008246263,
,0.104869297,0.005937305,
,0.062154487,0.018908783,
,0.050218386,0.015550291,
,0.111156257,0.015606001,
,0.177496359,0.021443214,
,0.044448395,0.032013702,
,0.054153688,0.013914162,
,0.091412723,0.016859846,
,0.043493316,0.01382702,
,0.047415671,0.001513203,
,0.084164815,0.014622902,
,0.312119896,0.018383528,
,0.031897583,0.007361606,
,0.055677158,0.015812942,
,0.073521059,0.017432746,
,0.058457199,0.010620648,
,0.06047856,0.023127052,
,0.119265116,0.007081915,
,0.079388773,0.012607903,
,0.036411015,0.019101598,
,0.211244356,0.048644409,
,0.032061937,0.010159232,
,0.049954335,0.007686655,
,0.122835372,0.040761769,
,0.038771997,0.010158659,
,0.079549549,0.02367368,
,0.434245718,0.018659349,
,0.393083843,0.015385312,
,0.045929319,0.02579115,
,0.063069735,0.006815867,
,0.261390684,0.039362168,
,0.058459212,0.008175158,
,0.223503095,0.018754209,
,0.08401858,0.032219231,
,0.381840969,0.064489146,
,0.099608818,0.013000365,
,0.147415322,0.027421525,
,0.165544398,0.016795844,
,0.082621007,0.013110323,
,0.084699561,0.016715216,
,0.277788739,0.033706041,
,0.053660159,0.018261496,
,0.051074597,0.012515767,
,0.050930998,0.021131602,
,0.05743182,0.013837915,
,0.045583427,0.014911764,
,0.061405102,0.006785085,
,0.095263211,0.020465032,
,0.193814149,0.018920385,
,0.085185014,0.019376287,
,0.080863324,0.012220606,
,0.073696108,0.037013341,
,0.021901582,0.005877537,
,0.108236156,0.01078338,
,0.03393088,0.004129601,
,0.457632859,0.010593196,
,0.079954296,0.010535236,
,0.098396863,0.020110765,
,0.065301252,0.019916937,
,0.08201866,0.012409522,
,0.043169813,0.008748549,
,0.062429514,0.008246835,
,0.024163311,0.005087974,
,0.148912225,0.022346859,
,0.050375523,0.010412822,
,0.098826152,0.037400427,
,0.056481112,0.037073903,
,0.065499613,0.010761398,
,0.099679827,0.01923327,
,0.074229102,0.030547761,
,0.073572182,0.000956523,
,0.01989908,0.001620855,
,0.087815564,0.020883182,
,0.055433272,0.004328743,
,0.056154434,0.014462383,
,0.040804122,0.019677243,
,0.034293757,0.002867249,
,0.078796836,0.006628613,
,0.044146592,0.003671103,
,0.108388073,0.017667635,
,0.056701335,0.014859339,
,0.123562336,0.009150693,
,0.096886939,0.021121375,
,0.057785734,0.011033062,
,0.087992164,0.004887827,
,0.099143602,0.014575322,
,0.097489492,0.030449935,
,0.074480839,0.022507547,
,0.039367407,0.010288866,
,0.087192355,0.010874777,
,0.037897417,0.008850057,
,0.098940682,0.019182181,
,0.013577723,0.004782567,
,0.051468395,0.021537271,
,0.087105575,0.018241523,
,0.096283893,0.029597062,
,0.054298391,0.015367214,
,0.060598081,0.017307097,
,0.105200705,0.020120347,
,0.052307249,0.008440681,
,0.053473907,0.010308117,
,0.01254009,0.000752914,
,0.118379581,0.012128283,
,0.029601497,0.009304246,
,0.100336505,0.019674538,
,0.034209604,0.002640367,
,0.0803311,0.024552738,
,0.187069084,0.02368366,
,0.041000361,0.010516185,
,0.085663706,0.02510345,
,0.049093033,0.010667281,
,0.024843325,0.01174761,
,0.026084946,0.017431899,
,0.051059824,0.017620356,
,0.055067984,0.016854234,
,0.043259595,0.008654193,
,0.041122432,0.011981243,
,0.08643235,0.015570035,
,0.054751157,0.002458537,
,0.04225274,0.009671649,
,0.129137064,0.051889931,
,0.170022015,0.018003556,
,0.045502691,0.019123238,
,0.046666269,0.007634024,
,0.074524586,0.020261169,
,0.090947865,0.019945084,
,0.324878304,0.051132572,
,0.05407471,0.018651431,
,0.050847508,0.003678966,
,0.11110053,0.016242766,
,0.043206169,0.007647191,
,0.094607102,0.019974195,
,0.019817484,0.016091674,
,0.075463821,0.011475755,
,0.150457818,0.024952516,
,0.16787732,0.029356935,
,0.093403903,0.009862016,
,0.079296353,0.007953452,
,0.048391705,0.023712601,
,0.093714671,0.03024196,
,0.062369425,0.016091319,
,0.054489855,0.012280579,
,0.091785543,0.010352021,
,0.055602495,0.009975883,
,0.083697529,0.009742469,
,0.103282826,0.026400487,
,0.197948129,0.031814383,
,0.053369112,0.016566049,
,0.080222507,0.023384428,
,0.123920531,0.016282644,
,0.05583974,0.036244482,
,0.049977168,0.024261054,
,0.129891105,0.064114516,
,0.393491199,0.046754675,
,0.168462634,0.053223234,
,0.115198848,0.010811919,
,0.279381291,0.007232177,
,0.039597303,0.007739564,
,0.158836214,0.031200398,
,0.057979682,0.012689161,
,0.069785269,0.018318112,
,0.15865232,0.014961184,
,0.067548624,0.016586753,
,0.119590309,0.043820505,
,0.059473539,0.019029899,
,0.666136051,0.055291937,
,0.054933742,0.017283614,
,0.094667045,0.007268353,
,0.047025623,0.02117023,
,0.054102455,0.014309304,
,0.064573503,0.025887513,
,0.115655588,0.020576863,
,0.052248044,0.011415531,
,0.094567712,0.022155875,
,0.474469438,0.012565797,
,0.101435824,0.011025393,
,0.051611914,0.017153235,
,0.06467559,0.005342378,
,0.058233627,0.008453525,
,0.030430595,0.008437527,
,0.038467236,0.012266017,
,0.025015715,0.007833958,
,0.037026212,0.002619276,
,0.041012957,0.016988698,
,0.082874943,0.010929661,
,0.130790997,0.003298733,
,0.041289522,0.01512819,
,0.380471601,0.015995435,
,0.061202958,0.008697336,
,0.05371962,0.010179443,
,0.055112923,0.025443145,
,0.068923639,0.030012007,
,0.1560186,0,
,0.10385167,0.011022328,
,0.100176634,0.010742501,
,0.086399136,0.029149091,
,0.038629801,0.008235162,
,0.045021742,0.020790527,
,0.058566565,0.008763993,
,0.063120445,0.01712512,
,0.038334235,0.011677514,
,0.057844061,0.018182938,
,0.032045048,0.007327936,
,0.054513708,0.011468631,
,0.034219332,0.015212841,
,0.048533252,0.013772053,
,0.667706467,0.034804631,
,0.033481521,0.010545948,
,0.064429437,0.000299195,
,0.135951546,0.006797014,
,0.06949113,0.011858008,
,0.114903126,0.013429863,
,0.229427762,0.009962039,
,0.061590177,0.018391676,
,0.100380695,0.035217599,
,0.058464159,0.009356317,
,0.100756974,0.041565965,
,0.139179672,0.030269253,
,0.016756875,0.003223037,
,0.091543764,0.014822924,
,0.072788261,0.002444584,
,0.11392317,0.024747915,
,0.168733785,0.010826049,
,0.213430007,0.019466051,
,0.061174065,0.014205465,
,0.07461631,0.018603025,
,0.174348047,0.021672964,
,0.60857438,0.023271843,
,0.053698805,0.016610267,
,0.066301324,0.010024401,
,0.05411337,0.011526827,
,0.05648471,0.010465811,
,0.061796845,0.007085827,
,0.056123831,0.019607263,
,0.05450078,0.007180206,
,0.063474102,0.014170204,
,0.083287794,0.012342508,
,0.04905335,0.014327106,
,0.069348989,0.014291855,
,0.029287173,0.004744005,
,0.035838107,0.020879104,
,0.101313874,0.02582887,
,0.074408559,0.006975519,
,0.067181792,0.00682766,
,0.065011521,0.011244183,
,0.071684013,0.020466083,
,0.100086804,0.017857176,
,0.18202037,0.008431559,
,0.090716052,0.032797037,
,0.192711304,0.014001532,
,0.086837646,0.025183719,
,0.055611387,0.017844349,
,0.166638076,0.01427926,
,0.339494828,0.007389701,
,0.083504965,0.018419135,
,0.102054549,0.020931825,
,0.038693985,0.011260875,
,0.112403703,0.01211983,
,0.0622446,0.021248915,
,0.036795528,0.008554072,
,0.091866604,0.022807653,
,0.087030077,0.033440547,
,0.106915743,0.024611093,
,0.077596073,0.018145004,
,0.099434335,0.012357465,
,0.032894038,0.00649419,
,0.038621498,0.015738806,
,0.112937729,0.04158402,
,0.24825283,0.028352376,
,0.063204841,0.036170594,
,0.115863813,0.009252567,
,0.109193512,0.012548485,
,0.019615743,0.006492077,
,0.241389249,0.009016328,
,0.113596923,0.015524795,
,0.099653094,0.031620217,
,0.046002781,0.007918905,
,0.060255857,0.004125571,
,0.07719642,0.017280481,
,0.104752555,0.019587156,
,0.812477403,0.060289368,
,0.309935222,0.008021796,
,0.06796398,0.015728412,
,0.045229831,0.009887488,
,0.151075526,0.053626737,
,0.180585785,0.016742235,
,0.022956811,0.009686878,
,0.081688497,0.015915836,
,0.075998937,0.00781979,
,0.049844597,0.01809005,
,0.12202304,0.016384236,
,0.05827506,0.024882732,
,0.150972451,0.041719907,
,0.054124113,0.01267112,
,0.10902387,0.006634862,
,0.058447091,0.00816214,
,0.100032388,0.014765736,
,0.198416224,0.045346039,
,0.056539124,0.019598288,
,0.080811515,0.007856799,
,0.054644126,0.014899682,
,0.046969632,0.022669611,
,0.035179027,0.011360555,
,0.06604037,0.012604923,
,0.108500314,0.018114355,
,0.054078579,0.016687004,
,0.118124244,0.007080132,
,0.066618353,0.008751144,
,0.049518019,0.012313892,
,0.034709594,0.017184396,
,0.048226264,0.00826489,
,0.025246265,0.006943247,
,0.078161619,0,
,0.089274608,0.013666463,
,0.075421741,0.005722182,
,0.069093965,0.020566533,
,0.118167534,0.017284872,
,0.045539479,0.011836897,
,0.068459509,0.020485925,
,0.048624834,0.007364937,
,0.06775946,0.00896902,
,0.15568892,0.028346507,
,0.049163126,0.007765463,
,0.05469762,0.012144623,
,0.058433859,0.002570531,
,0.030282402,0.012278235,
,0.025596734,0.007479954,
,0.072718012,0.024150395,
,0.065624593,0.002562369,
,0.256490061,0.014304804,
,0.072670483,0.005025153,
,0.260863273,0.001380152,
,0.048628789,0.019067073,
,0.102271367,0.013843256,
,0.112331163,0.010985564,
,0.110330039,0.015004773,
,0.096289354,0.018077217,
,0.151043675,0.022101247,
,0.057092677,0.009653648,
,0.067216231,0.030131298,
,0.052583713,0.015028862,
,0.074369931,0.009462811,
,0.047155244,0.004583301,
,0.078228814,0.011110351,
,0.028942304,0.008681342,
,0.070658153,0.018844618,
,0.073742884,0.03634102,
,0.612371546,0.000813118,
,0.096293866,0.030712775,
,0.121531421,0.030469233,
,0.055873289,0.023328131,
,0.051732943,0.008303332,
,0.070603168,0.009666388,
,0.064364864,0.010939941,
,0.028052951,0.005109196,
,0.049101764,0.009934185,
,0.106993472,0.024258375,
,0.069500479,0.025441305,
,0.096211024,0.007912723,
,0.082930281,0.016909376,
,0.052719839,0.00884183,
,0.014141088,0.003701516,
,0.067171365,0.010483263,
,0.032173509,0.009642923,
,0.059605934,0.017431433,
,0.090189411,0.019422133,
,0.117111516,2.13263E-05,
,0.081179759,0.030609864,
,0.051301273,0.016736184,
,0.03689676,0.017374034,
,0.037101863,0.007299109,
,0.412412167,0.017599773,
,0.042860363,0.005565552,
,0.020800954,0.008769617,
,0.070574797,0.004296016,
,0.064094842,0.007775871,
,0.187740191,0.037794018,
,0.051844474,0.017434942,
,0.022651551,0.011091909,
,0.089709127,0.015025088,
,0.110552996,0.023351759,
,0.096895553,0.020894554,
,0.112939061,0.006848897,
,0.066326711,0.019567733,
,0.099850406,0.002976592,
,0.079247929,0.006424772,
,0.088931464,0.017383273,
,0.03664082,0.019758588,
,0.055955838,0.021945444,
,0.312908628,0.020008815,
,0.570144173,0.015140714,
,0.044364587,0.021808535,
,0.059745572,0.00701705,
,0.026649633,0.005958521,
,0.066481991,0.043018111,
,0.070333229,0.027294323,
,0.155546162,0.017847398,
,0.711955591,0.013436626,
,0.048767575,0.014473189,
,0.072378907,0.008311882,
,0.075352541,0.0280334,
,0.049960628,0.016219344,
,0.077941636,0.017078066,
,0.08104399,0,
,0.59094076,0.011081349,
,0.125639918,0.012255829,
,0.074293434,0.017019884,
,0.080600604,0.020140854,
,0.056844079,0.017242183,
,0.043853142,0.010828728,
,0.052426285,0.045120486,
,0.181979254,0.004017656,
,0.171374033,0.018852,
,0.098787262,0.008897549,
,0.077194308,0.023444935,
,0.091279366,0.01155743,
,0.060282348,0.012433454,
,0.07525133,0,
,0.057780151,0.005173367,
,0.064580571,0.013499475,
,0.560399107,0.063147,
,0.05399768,0.017637759,
,0.116402728,0.023187784,
,0.220819701,0.034328905,
,0.221041365,0.042806148,
,0.055808731,0.013272847,
,0.055473625,0.005833655,
,0.053720217,0.010547332,
,0.122212621,0.025481574,
,0.043815543,0.017921334,
,0.069187942,0.023770326,
,0.069058799,0.008356667,
,0.298336067,0.011924588,
,0.075358642,0.009215568,
,0.042410259,0.017199319,
,0.05829913,0.020044355,
,0.16820595,0.015337684,
,0.025681768,0.004712227,
,0.067799134,0.011187936,
,0.097449093,0.027111574,
,0.041156213,0.009274892,
,0.139161833,0.011133203,
,0.138169716,0.008027738,
,0.117562375,0.030714734,
,0.038908481,0.00602586,
,0.184104968,0.022842565,
,0.058982957,0.020570842,
,0.121646898,0.046639873,
,0.095514769,0.016297717,
,0.052425054,0.00411358,
,0.075266192,0.007923067,
,0.022795561,0.006827493,
,0.2223684,0.027491399,
,0.063972876,0.007291604,
,0.072836502,0.005554955,
,0.054489552,0.011597309,
,0.06072322,0.017377018,
,0.126997837,0.030998018,
,0.047383544,0.013922823,
,0.057622428,0.012990603,
,0.043603165,0.007811778,
,0.083304928,0.022656534,
,0.015760313,0.004452017,
,0.031865706,0.009733507,
,0.078121701,0.018841827,
,0.105733062,0.012514333,
,0.086188313,0.037102385,
,0.029350695,0.0022709,
,0.074464578,0.009002052,
,0.327262061,0.004690864,
,0.12476288,200,
,0.074175094,0.013160834,
,0.345141884,0.012471456,
,0.063920053,0.018039126,
,0.24314581,0.014177006,
,0.521476872,0.007873437,
,0.053886085,0.016952279,
,0.081729849,0.009408733,
,0.151719103,0.025960453,
,0.026010546,0.007556364,
,0.109583087,0.012197891,
,0.0595554,0.014566717,
,0.018204705,0.005192975,
