,kurt_life_dim0,kurt_life_dim1,kurt_life_dim2
4020,2.844591881,10.74618785,5.115586532
4021,2.486917706,23.47779038,9.633232491
4022,2.686036709,3.796517148,5.943602584
4023,2.328228826,78.66593639,16.18073575
4024,3.096643086,14.27443068,3.371605033
4025,2.268754386,18.7388591,9.436142926
4026,1.630788427,9.328022111,10.72594861
4027,1.988992372,109.3546341,9.950553406
4028,2.84807524,4.34754972,6.518914187
4029,1.552075896,169.2112429,5.739084619
4030,2.375541953,5.005340255,6.631177743
4031,3.21369992,100.4102382,5.510447396
4032,3.471718156,81.57124643,3.580682118
4033,2.594840231,152.6734043,5.372899336
4034,2.217325898,23.39920171,4.111506669
4035,3.379765214,35.29585171,8.886801842
4036,2.394040351,218.4540023,8.876354009
4037,2.062637472,2.64473478,6.299180262
4038,2.627586835,9.913433028,2.963666633
4039,2.463002748,4.396342843,6.37145692
4040,2.036779108,34.78916391,0
4041,2.408739275,5.778995126,17.99128339
4042,7.184133645,42.40181994,2.014602272
4043,2.348470463,5.999037714,3.872983432
4044,5.393979885,14.32146896,8.761834601
4045,2.982080154,46.29746313,8.404946853
4046,5.901871859,2.808963356,2.096728131
4047,4.019964378,208.917845,4.917654426
4048,8.067191797,18.14527206,21.93542308
4049,5.934559888,310.6415539,6.289029771
4050,6.049894867,22.19985033,2.748329353
4051,7.671965895,13.57287051,2.179615542
4052,2.531428405,15.73045632,3.987113405
4053,2.424390938,178.7117694,2.719435737
4054,3.720822488,23.94320994,7.144680491
4055,2.820256603,4.370907446,10.06444382
4056,2.89980227,62.06894017,9.016800704
4057,2.394055591,6.29557496,8.724855626
4058,2.932507743,4.277787791,15.32440938
4059,3.693020266,13.20789647,8.106997557
4060,2.596304909,4.960595521,19.99306067
4061,2.428478671,95.71349573,10.52507433
4062,4.974989556,99.22268625,6.505412597
4063,2.105686978,4.600976318,2.336871852
4064,3.388781027,93.90602991,16.99562559
4065,3.124671968,70.72450306,2.699582129
4066,8.479934874,84.3385937,4.438019133
4067,2.408598618,9.787368906,10.60490268
4068,3.847037194,26.17428307,10.44441364
4069,2.812381397,4.829546859,3.587736285
4070,6.048655803,4.045137097,3.745549283
4071,2.295342826,10.58876786,3.978757066
4072,5.074287672,39.06679904,0
4073,4.394590954,6.65494886,1.795910967
4074,4.320450826,221.1809665,16.91643292
4075,2.178051241,5.720855255,6.678093556
4076,3.128166613,27.30395759,6.315779213
4077,9.08846601,32.38243101,3.15314546
4078,2.981127506,14.38728247,13.21338441
4079,4.628364984,68.03275711,14.05443281
4080,5.239192223,3.535231311,14.63954001
4081,3.015867424,5.796788547,22.36279777
4082,2.3696819,16.1974736,4.433690587
4083,4.042211927,22.64927706,1.609948747
4084,4.397763156,5.780057525,6.454437075
4085,7.481618947,31.72483052,1.897819128
4086,4.441484943,64.41257028,4.107198725
4087,8.40660973,12.95642361,15.19618443
4088,2.748856518,89.27825777,4.011552382
4089,3.234530406,105.7303548,6.723509973
4090,3.013241884,93.55625268,44.60332804
4091,2.704700563,3.828356906,6.249341898
4092,33.40410199,67.47713541,33.74049328
4093,7.351172341,80.7002265,1.709076215
4094,4.287954352,187.6898299,11.58582664
4095,3.891871176,13.15382321,16.29625916
4096,3.765138858,35.47369701,7.236479823
4097,3.862231739,106.9309974,18.3742544
4098,2.497857307,11.45228795,1.398099376
4099,6.628246313,115.3152739,4.609558796
4100,4.126748072,104.7498418,7.337093401
4101,5.924533311,64.52254152,17.78044689
4102,2.379076098,4.928126547,5.263305977
4103,2.99640066,39.69815225,4.174022825
4104,3.758676639,36.66999909,12.40047026
4105,2.313260888,14.71809864,9.744299891
4106,2.344380789,92.70779476,3.691894979
4107,2.038018422,4.973210931,7.262639696
4108,2.790755293,56.58088294,1.5
4109,4.395061078,66.89437065,9.251577269
4110,2.808026738,26.32273311,7.215424695
4111,4.942950241,271.6056539,5.528076058
4112,5.347401335,5.263786905,14.88004249
4113,2.639431566,17.3929507,6.514390894
4114,2.455770508,6.91525245,5.252770609
4115,2.870964229,5.235329161,3.756136544
4116,3.211675655,105.9981887,7.53406588
4117,2.175001149,2.862774625,4.853616501
4118,3.317036327,3.507649678,11.26609913
4119,7.73614936,128.785045,19.41355677
4120,22.81343538,88.2740937,4.289364513
4121,5.445413602,169.0416666,15.00215183
4122,2.98780459,8.799703315,3.378515572
4123,2.494755039,8.132977917,11.27135863
4124,3.907717796,208.319253,19.75684241
4125,2.7025285,3.272904754,11.76115642
4126,3.960821572,6.392936781,19.06493961
4127,4.666674825,46.54060692,13.36114958
4128,4.118656011,4.004342908,3.12555225
4129,2.759114353,14.55264404,25.64265832
4130,2.714236223,2.770139048,4.697735591
4131,4.619853354,4.362161957,6.725730473
4132,10.88203101,42.63386398,1.187984759
4133,3.392692887,2.800181158,1.638195346
4134,4.98679351,6.900071183,4.476483483
4135,2.413214679,12.10119704,2.958650089
4136,2.572706773,34.87367157,2.302624828
4137,1.661316115,105.1365299,7.80057867
4138,2.971195292,65.85196962,12.22721198
4139,8.666853963,13.17935988,6.692111011
4140,3.958044329,12.24815777,9.979568489
4141,3.748989843,71.47920496,26.38441534
4142,1.786679691,111.0473817,5.361556569
4143,1.760401118,3.469626255,7.744844372
4144,8.240561008,35.34971431,14.49920734
4145,7.206575907,72.66466684,3.27022925
4146,4.04919405,41.84161149,2.322142988
4147,3.795341562,32.00246479,8.770722
4148,6.234798536,74.49633076,5.94505373
4149,8.634389669,8.587752831,1.549963884
4150,2.664397912,26.68356854,2.255954287
4151,2.159729943,64.573198,50.6616842
4152,11.59674368,26.91110038,13.21306594
4153,3.304022957,2.723505862,10.75779455
4154,3.641649007,7.491745022,12.33774623
4155,3.167176657,31.41612107,2.456891239
4156,1.894701975,109.3052526,9.615733388
4157,3.57391034,3.822384764,4.633414514
4158,5.739564136,47.58714166,4.11661771
4159,3.818113468,65.55047642,21.62226326
4160,4.275612476,162.7651807,19.12826242
4161,5.282330263,37.30167872,1.390592261
4162,8.775872926,48.32229283,2.297890051
4163,2.460768214,119.3823332,2.673319693
4164,3.125228563,112.9300085,11.77930627
4165,2.099330656,4.077553078,5.058039286
4166,4.858648112,13.89503076,25.62830644
4167,2.448576926,31.37875211,6.517868916
4168,8.809455639,29.79536886,7.310247748
4169,4.435942036,20.7921756,10.16294132
4170,4.287733017,149.5247066,3.061852782
4171,2.121248206,2.36387805,22.58466137
4172,7.51042349,10.94357451,5.836040687
4173,1.903293417,41.03691873,3.750547063
4174,2.848812734,159.7421405,4.810789387
4175,2.104059581,63.30665801,3.987078185
4176,6.854469686,23.45171317,42.41882599
4177,3.684355606,105.5012856,19.54453614
4178,2.058749635,16.64307687,5.834553081
4179,3.653177314,80.52039699,5.954149205
4180,2.49347376,2.77544124,30.91866036
4181,3.923449509,3.775865197,6.248727885
4182,2.84155395,7.201844998,64.09415404
4183,4.312127277,8.964540494,4.810612569
4184,3.338076238,24.22088841,13.25223111
4185,5.198267054,50.0591918,7.703094759
4186,1.670438314,38.63874792,11.10267833
4187,5.348991341,12.65398417,18.42199847
4188,2.274640804,136.4443338,8.903107324
4189,3.566679902,66.59272983,3.337071287
4190,3.27616678,207.5032146,7.09081615
4191,12.17514614,4.218971535,1.676642173
4192,5.15862354,69.77172828,5.201861589
4193,3.826790668,63.68771285,3.330869187
4194,3.508923734,4.907041295,8.058233079
4195,3.081133617,4.939693852,11.1546014
4196,8.137631982,284.0095779,5.971684575
4197,3.790095503,111.5995973,8.019593404
4198,5.393544401,4.647648357,7.147123058
4199,2.696259914,249.2146758,28.39290053
4200,2.055153362,19.45690321,9.328308481
4201,2.913068419,4.973441857,6.771091782
4202,3.711998172,90.94647043,9.458876735
4203,2.276379853,17.82489035,5.608214148
4204,3.612017133,23.82271898,15.22094454
4205,3.082988331,9.825438692,5.735713182
4206,3.36083245,70.55933849,10.06612987
4207,2.43750021,3.412819339,5.035049279
4208,3.357906662,37.03758896,3.433499529
4209,2.172189565,4.445572665,3.431924418
4210,5.268431292,5.871895878,7.129826637
4211,2.877549773,15.4546535,6.882496835
4212,2.331725639,15.13233836,16.93395412
4213,2.516486213,22.67594224,10.96209397
4214,4.753012095,29.91283454,11.62607254
4215,5.587317379,34.11310508,12.39544696
4216,1.768533858,9.542717418,7.577649164
4217,2.80519604,12.37056286,15.64891888
4218,1.892882957,4.220547261,5.216472061
4219,2.470486124,31.82452971,13.10010687
4220,2.504512202,5.80335243,5.605249758
4221,2.169941936,43.80212547,4.989100859
4222,1.67615275,5.168168979,2.186891932
4223,11.88316697,84.98352423,4.127254805
4224,8.729433641,25.56529994,9.057839501
4225,8.160114829,159.9016289,6.236636138
4226,1.937057808,96.54587608,6.402007877
4227,3.441890727,21.95572898,3.755644885
4228,3.123849966,5.831051857,4.868858523
4229,3.854819707,2.606875309,14.84265402
4230,1.929429534,11.30043766,8.221834479
4231,6.61559166,132.2322861,13.25988514
4232,6.065918951,74.46787206,5.897661116
4233,22.99854054,6.628386346,7.378755833
4234,4.269188167,139.5560316,9.147799428
4235,4.108059266,55.35733005,8.582222256
4236,6.470475448,71.56415036,2.522127333
4237,2.731795847,6.352283075,12.19374837
4238,3.155347821,4.499371832,2.085829838
4239,4.593196316,43.6222717,14.91161773
4240,3.148809964,4.391597646,5.353640447
4241,3.215869053,22.73029324,12.73180185
4242,2.535821045,236.9880497,4.294280882
4243,3.829991944,3.644585147,15.24070873
4244,7.066414265,146.7483379,7.15908372
4245,3.307027398,108.7872761,7.036664912
4246,4.744657518,24.30044224,12.97428859
4247,2.64325505,71.2613503,13.19070509
4248,6.69100956,5.291724825,9.194293275
4249,3.168239048,52.86213294,4.538805572
4250,4.625207989,190.7389712,17.3061042
4251,4.022660435,5.507308796,4.538721967
4252,5.8066998,170.7794479,4.305668078
4253,2.409725677,5.752157778,8.233360484
4254,3.036410699,76.11383817,5.530017075
4255,3.808289851,154.6849665,5.175085273
4256,4.008365447,32.01934486,2.906509688
4257,2.533062141,27.41061663,7.368062936
4258,2.883186238,33.99310993,22.26351345
4259,5.34920317,43.66391505,4.80680791
4260,7.940543969,16.4881176,1.846780784
4261,2.226518928,10.70055586,3.686996254
4262,2.281145081,5.392058339,10.9156904
4263,3.415715629,3.878793885,9.560393542
4264,2.017969689,16.09065298,22.48330029
4265,2.979976641,35.7365567,13.93949584
4266,9.10532529,8.780089357,7.20711843
4267,2.046569992,2.959940883,8.681184918
4268,5.547640549,69.91766192,3.931842168
4269,4.527253873,59.91386562,5.303224685
4270,5.252869631,18.54491145,1.979748293
4271,3.061990851,5.907083749,5.888920218
4272,2.730926984,3.239761223,20.22031417
4273,5.755060878,15.65751117,3.135425806
4274,2.296533518,278.5694359,6.795276583
4275,2.75417599,128.1654886,1.512381465
4276,5.444857045,49.75349702,11.43747516
4277,2.170679637,3.427766088,19.45373673
4278,2.293013934,4.220187132,10.36197871
4279,16.92191871,11.01531072,22.36545877
4280,2.59386118,74.94784789,5.792675381
4281,3.491571287,6.516012417,10.48295485
4282,2.801087107,65.76184382,15.51056571
4283,6.367130009,10.29649627,15.20304697
4284,2.585908396,4.098257799,7.015552033
4285,2.704241956,11.38444132,2.54737704
4286,4.204967844,71.1696638,19.65550822
4287,3.043827761,15.53503648,6.394585062
4288,3.1043795,8.38715403,1.859098224
4289,2.074398319,32.38343354,8.580355488
4290,4.00484846,128.1303429,4.771910516
4291,2.440589302,51.40671823,1.501629222
4292,8.610419887,70.2500778,4.484215428
4293,2.134503067,7.646914492,5.371153411
4294,2.15656738,54.00586072,7.38236749
4295,3.607055599,11.36480139,7.096812068
4296,2.615601027,4.282756163,10.64613561
4297,3.204852717,19.18649125,2.762443138
4298,1.981125492,6.87478031,4.497442939
4299,3.025329887,3.779276572,2.689154893
4300,3.315389985,9.579576266,3.290756773
4301,6.671040237,13.88398094,11.71953327
4302,1.809670107,10.60656817,5.368474256
4303,4.193037461,39.18992198,5.756827057
4304,5.539918769,9.122272711,7.966597671
4305,2.86669906,70.80017112,6.629132153
4306,3.317468823,82.30313419,9.431386169
4307,3.119098643,52.76652223,15.2378746
4308,2.113826807,127.3670209,5.32897709
4309,2.46774135,29.16422763,3.373538051
4310,3.080435944,170.5647885,3.843511038
4311,7.863944359,33.78440399,1.505420886
4312,2.064143138,169.4019798,4.350555011
4313,2.468199544,51.71596215,4.003547875
4314,7.258975442,228.3395744,18.93763611
4315,3.012648411,29.96766469,2.45192289
4316,2.129730613,74.51735757,3.048764163
4317,8.381435066,73.21316673,5.993351426
4318,2.360807739,11.32599473,2.729789893
4319,2.218084622,2.390124074,7.911653476
4320,3.275841036,6.182112673,3.187591807
4321,3.140119473,5.119788,8.950928173
4322,2.901308762,5.312923898,9.044741673
4323,2.631658573,60.24014723,3.562671263
4324,2.245208774,4.220712761,4.298172907
4325,4.026298942,338.1208511,6.950176928
4326,59.84525577,29.83532148,5.642239142
4327,3.860220895,6.542170531,3.869316132
4328,8.487671163,131.7606509,5.535379237
4329,2.366366962,203.5503106,5.222022407
4330,6.04676326,25.31352027,29.90322712
4331,4.756228087,36.73111824,2.275872718
4332,2.764887792,5.988073097,7.530499635
4333,6.169756768,84.80149886,3.889625066
4334,3.087303991,54.54772513,4.999999995
4335,10.25263754,68.89631715,7.760269713
4336,7.858252283,210.8441075,3.284591592
4337,2.647265192,5.36503636,6.139918759
4338,2.450664308,11.18559885,14.75005997
4339,2.05723728,113.641554,1.5
4340,6.063491123,29.61849356,9.088332979
4341,1.946244047,8.511399974,6.141994217
4342,27.34807164,279.4481778,7.052594783
4343,5.085711043,90.87262669,1.776925616
4344,3.777768207,10.67499993,7.21216426
4345,3.260357687,8.318635996,800
4346,28.46689027,108.8353362,1.718025644
4347,2.284663424,9.361683293,20.28568877
4348,2.574295854,4.203886511,11.79983285
4349,5.14041704,10.91687334,4.144256101
4350,2.443973225,41.89909626,3.784857835
4351,3.23927445,6.355351249,5.659883886
4352,7.879006963,139.4080209,12.01316914
4353,5.838187575,214.4916194,4.475962384
4354,4.076288957,5.007748341,12.83856252
4355,4.968375071,4.424886287,4.352946149
4356,6.750073915,50.3179169,12.14604001
4357,4.72639076,11.288002,14.15458796
4358,7.20176671,19.70349804,13.73192217
4359,2.363802571,253.4037035,21.75362642
4360,1.754254217,61.13929051,10.88154982
4361,1.807224829,15.54579353,3.900514924
4362,2.234173585,29.25431916,21.71329009
4363,4.550809993,4.860779012,11.07912324
4364,7.247352966,39.65328264,1.717662063
4365,2.967771193,75.73321829,8.08596765
4366,8.602166869,10.70960357,13.48009297
4367,3.609121263,105.3372414,1.644449621
4368,3.179498978,95.92407722,3.746709004
4369,8.13442393,268.7825128,4.622149557
4370,3.073171139,4.506498456,12.85721062
4371,5.814731003,182.1635799,7.34169401
4372,2.169852171,60.90958593,19.13173813
4373,3.403235207,4.577835075,8.10410821
4374,5.567145194,56.80186692,2.295055593
4375,2.657273481,5.812690336,3.764123741
4376,4.780323556,26.38729267,1.5
4377,3.539625406,2.250781725,6.983840889
4378,7.842593531,55.50184287,24.00055265
4379,3.655655002,23.14151696,5.573250422
4380,3.012951254,3.56939811,11.80898374
4381,2.453728371,10.43850017,13.42738898
4382,3.385572691,5.593462365,5.978998481
4383,1.912813899,5.450144323,3.891432415
4384,7.39507485,365.8716177,5.552800803
4385,3.431934301,5.984061189,6.492384784
4386,5.260065493,11.46543013,24.73715006
4387,9.25497932,36.71749545,12.59804389
4388,3.972454058,7.914895649,4.933774143
4389,3.114516349,3.488438713,10.53028624
4390,9.720644586,105.8714818,6.098674705
4391,19.22153046,216.5671194,26.52575674
4392,7.358023841,145.9207176,17.24403874
4393,2.931389237,12.24981903,9.402248408
4394,4.697176196,15.58057968,13.68370615
4395,2.087791395,10.25801682,7.436156232
4396,1.943737185,3.616077515,5.543762557
4397,2.785646284,7.827604272,7.709508275
4398,4.072785828,303.9714174,10.21690754
4399,2.345325468,23.67750104,0
4400,2.247244634,68.94227983,6.576246341
4401,3.166884548,3.323444311,12.16976723
4402,6.808057611,68.66059517,5.890275676
4403,2.749112715,256.7539661,13.89288006
4404,1.5514915,31.78472458,15.45171439
4405,5.192019328,59.82884783,4.010671135
4406,7.948143662,56.80948062,6.23471265
4407,6.484466198,4.212359985,6.378237822
4408,2.325347922,2.696946021,5.887143668
4409,2.174447348,254.3032991,9.392493615
4410,2.142316827,7.101152204,11.47867488
4411,2.780644326,20.10970358,13.32413706
4412,3.087823428,3.774765851,7.149807662
4413,2.461337119,9.28536225,5.146650262
4414,3.186495913,11.04202188,2.871786032
4415,5.356688645,86.29463107,47.54278168
4416,2.663329413,3.038780486,15.39738233
4417,2.416475998,89.53236952,9.108616223
4418,2.791669625,5.775603682,6.523479737
4419,3.336844417,5.447586882,6.572331788
4420,7.061188026,293.5332101,11.07738301
4421,2.187003385,128.6027073,5.510885017
4422,2.627117415,5.224549095,2.201503651
4423,2.858228966,14.03583072,2.865817981
4424,2.600686634,74.30089254,29.38611611
4425,1.797852045,10.5512902,27.67745329
4426,3.118388143,147.3051788,2.832738328
4427,2.304019838,9.337773765,6.646542975
4428,2.100065112,35.3627246,3.648918791
4429,4.5110804,29.04316945,2.575495037
4430,4.289753224,65.28295723,3.532937868
4431,2.619722016,6.235352981,14.80577093
4432,2.09852034,93.30693292,5.98018488
4433,3.168997168,161.6348105,2.778521758
4434,13.00702972,126.8053703,9.519935029
4435,2.885358447,7.563952789,12.55960618
4436,2.670936728,8.360201739,6.955693147
4437,2.344311601,20.39629251,20.4474685
4438,2.879174732,13.21074466,9.086001343
4439,2.250959786,6.934059694,15.52500316
4440,1.838361335,68.08584948,11.60068105
4441,2.589424507,43.29147787,4.21011249
4442,3.062564945,17.23169113,6.102811668
4443,4.567650045,49.71871882,2.019100971
4444,2.32491377,155.4934423,7.893745997
4445,3.374705733,47.06665171,3.035326736
4446,3.366402821,43.81610817,3.482329717
4447,2.907805431,3.182359051,8.778916057
4448,3.081689887,16.52542549,15.03036663
4449,2.642499426,3.813926312,6.208215823
4450,8.664645292,15.77465456,1
4451,2.350214716,5.380380854,5.940325338
4452,3.956862243,16.17727611,3.741938292
4453,3.249961408,66.93025997,9.841925649
4454,5.034640942,5.987401712,4.954894549
4455,2.234959804,61.27474324,3.149108124
4456,2.851801863,2.781068064,5.724734198
4457,3.800156042,37.00526151,25.63183646
4458,4.765069517,6.575092699,5.796081654
4459,2.806318236,162.6727589,7.850194162
4460,4.249254823,80.52354558,11.55651011
4461,4.577351005,29.62404516,6.912129027
4462,8.97457215,47.28105608,1.780152636
4463,7.837429928,333.9554529,13.41098776
4464,3.45294839,33.68521422,11.16481648
4465,2.535871573,21.00567234,5.720167386
4466,2.913045798,10.67194661,16.25312221
4467,3.472075048,4.605679941,23.94058251
4468,3.445820276,5.970206056,4.330496144
4469,5.966359281,227.4045933,9.454936582
4470,2.035511348,26.62578277,21.61006832
4471,3.115436485,8.244005921,10.47942865
4472,1.723945924,104.7229442,20.83168752
4473,5.64417435,302.4273132,5.621715148
4474,5.869056669,7.162499494,6.433893089
4475,2.292461124,32.45132896,9.872573194
4476,8.438236726,26.61148136,4.374347516
4477,3.428131499,22.86271765,8.000282357
4478,2.679922184,8.947095335,4.515114653
4479,2.222202324,9.982534071,8.248143622
4480,2.940380291,18.09368969,6.783395696
4481,4.076028935,5.678637451,2.726441412
4482,3.927017381,4.252359709,2.689806696
4483,3.765805533,106.6489743,8.977000189
4484,5.20716714,186.2105971,37.49990563
4485,6.822357599,79.40517421,5.161564329
4486,1.726697252,148.3086785,7.590240034
4487,2.935179794,4.359950136,6.056486846
4488,2.951581211,8.57334009,7.234611673
4489,3.588732808,4.859329981,1.610310541
4490,5.344921334,40.78106818,6.450394073
4491,5.197161022,9.477324435,7.940807593
4492,2.652437593,9.102587919,32.56723883
4493,2.162555142,24.71224193,3.877904763
4494,6.070143678,45.97015677,20.58098209
4495,2.793332187,88.37944185,5.324316
4496,3.727723874,57.84146036,8.278955223
4497,6.34353366,356.4759607,23.23073746
4498,3.669795497,39.41964774,10.40994016
4499,1.689064865,141.5099204,7.372654559
4500,5.913172539,9.610750774,10.70489529
4501,6.328719088,47.10576971,17.62858951
4502,4.281899752,8.022488314,9.404483691
4503,2.820085338,118.4094489,14.94338316
4504,2.33730621,32.68981298,7.705740148
4505,4.465346923,221.6322224,7.757393687
4506,3.620464359,49.04682147,5.430323264
4507,3.180250965,68.56684581,7.976747851
4508,3.188177709,3.364796855,3.742960384
4509,2.991689089,45.96554125,4.652325462
4510,2.200677843,6.747721661,5.76197077
4511,5.771709054,87.21270618,18.28735221
4512,3.468055669,34.82416835,9.915016118
4513,6.128272851,14.45227987,19.74036081
4514,2.553859819,91.1614599,4.501277957
4515,14.90984146,7.516094296,18.05156574
4516,3.105663051,230.3742015,5.289844797
4517,11.17639125,14.77923931,6.110615437
4518,3.933432001,183.8766627,8.424159053
4519,2.399969865,11.04845051,5.426378375
4520,3.490817507,136.5948962,23.63171068
4521,2.475123814,6.558027138,16.64453249
4522,2.775010416,4.193436732,4.053608168
4523,4.833379809,4.540064847,2.76459779
4524,3.868377003,18.09665709,5.312589004
4525,3.398890679,13.30643254,8.255718936
4526,1.830880644,6.520837003,3.545536303
4527,3.614680987,2.642082991,3.273107075
4528,1.619815452,3.196049933,2.155635807
4529,5.37551486,6.283557403,8.600087732
4530,4.263127978,3.125038571,5.259353001
4531,3.03257787,88.18451777,16.92848671
4532,5.011585647,3.965436547,10.07289253
4533,2.323927547,20.50182801,11.55409195
4534,4.800039057,2.669449506,11.33041082
4535,3.847854674,1.929254201,4.398624609
4536,4.830241191,39.2370355,11.33558113
4537,6.036915004,30.57140898,0
4538,4.539352199,326.9793201,7.690101169
4539,2.106547953,25.99889296,6.040258797
4540,5.311660391,69.82253843,1.895018106
4541,1.985263995,21.39159834,4.977843488
4542,10.16369644,36.230208,2.747060805
4543,2.781853368,68.25986444,3.759871627
4544,3.056339532,6.337730482,9.459577017
4545,1.699260248,177.2367021,4.282329751
4546,2.709212867,106.2220249,2.76149745
4547,12.92389622,22.75990972,37.94153991
4548,2.702072905,49.34891036,4.621394977
4549,2.77390481,3.108197583,6.106366537
4550,3.327044152,68.82201928,17.41342834
4551,3.226127336,51.13434845,14.75091275
4552,9.481858843,87.75478788,3.897821992
4553,3.190067346,55.05853182,16.6401346
4554,2.986607313,12.04440281,10.84812632
4555,2.347127901,122.598834,6.55130561
4556,2.322844007,20.21222333,1.219667716
4557,4.987710294,89.57292236,4.070326414
4558,3.625983125,49.61203023,7.17426298
4559,1.895126478,7.646160571,8.159293015
4560,2.960900217,187.2025688,5.344111101
4561,2.517300509,2.413027765,8.741094479
4562,2.615361537,44.85040118,13.61438529
4563,5.62131649,52.02569214,16.08662155
4564,6.448718901,19.46099632,19.71316974
4565,2.083175757,17.8575081,5.308366173
4566,5.657858616,62.35111949,20.19477945
4567,8.486749156,4.904415652,3.425879097
4568,7.811206196,3.553894358,7.742416842
4569,2.950239613,80.20303794,8.584072859
4570,1.869673763,12.56924183,5.974918206
4571,2.603113976,13.019904,20.81444502
4572,2.179048418,6.921085994,6.361590238
4573,2.82761594,11.39103952,8.569591577
4574,2.620320856,4.427014209,8.301918344
4575,2.509132518,35.16383075,5.135066842
4576,2.958654799,113.3198633,2.644631773
4577,18.03786957,41.87802773,5.952961042
4578,2.108849162,3.740238021,4.356707748
4579,2.396981975,9.467721616,20.62063939
4580,3.059783613,82.67603103,50.18853402
4581,2.44250771,6.946509071,9.044721604
4582,3.7425041,16.41013785,2.693725777
4583,2.87086143,15.07878159,1.931076808
4584,2.740205285,27.39401486,21.48800885
4585,7.074092712,84.44537183,2.019595926
4586,4.883782023,5.660446486,7.595340001
4587,19.70604751,181.6061347,4.137365689
4588,2.481713635,10.81302537,10.10731468
4589,4.945012484,28.32374156,3.790168185
4590,2.235416458,111.538725,4.001331422
4591,3.113030271,173.5144371,7.290994654
4592,2.423323982,100.2910084,6.679313038
4593,2.46261688,3.27684349,7.393677807
4594,10.83738929,82.92031411,6.457995751
4595,3.996635151,81.98047094,1.903326847
4596,2.405075654,2.8408714,6.932723953
4597,2.59411144,15.3403466,9.13099716
4598,2.226170919,7.14839407,6.589314725
4599,3.226461966,52.20957377,6.976901467
4600,2.53841655,18.69655883,7.12288259
4601,3.786021979,25.29183187,1
4602,3.533329701,6.857361538,12.60292298
4603,3.813791246,5.623599794,5.02490836
4604,1.918339683,64.22834023,15.97716343
4605,5.974416606,217.7692362,7.976170924
4606,2.848816217,8.861544168,7.784713875
4607,2.991911857,23.07722429,2.295078974
4608,6.179079595,64.18684376,3.780964222
4609,3.177062496,39.66162098,13.633726
4610,3.164420476,91.74658075,15.32948904
4611,5.562546532,16.29148311,3.90822606
4612,2.337540214,253.7785442,3.390027947
4613,2.537575677,7.078022506,5.142039389
4614,2.26655696,13.8826721,11.74041491
4615,3.552820205,31.12200906,8.893363091
4616,7.779018777,43.17156312,13.12573575
4617,1.807780612,101.6332237,7.123350071
4618,2.52467712,9.486264347,6.763616986
4619,4.482789329,13.90502698,8.785227608
4620,2.811980849,23.63356287,18.98536994
4621,2.705535243,112.1026736,9.269360777
4622,2.340331564,4.659192651,13.377021
4623,1.901643554,6.899032416,5.144869226
4624,2.929411341,9.791967612,6.541671885
4625,3.467882856,82.8783475,25.61980366
4626,2.497705409,79.20408497,3.998066854
4627,2.510424011,34.85864653,19.62542556
4628,6.617472801,107.6198672,2.037833459
4629,2.915938249,6.230950995,17.84082179
4630,2.551886958,53.37099583,3.093928488
4631,4.254830106,11.70564061,4.195428656
4632,3.503501974,9.761000616,6.763323775
4633,2.888699655,16.2933698,1.5
4634,2.497345855,30.97058596,4.98105987
4635,3.938471071,199.7462154,8.639474088
4636,2.318308592,8.803847991,12.80616682
4637,3.230715701,4.951507385,6.745421875
4638,2.219874194,111.2236731,5.872784777
4639,6.69796553,96.7081222,2.023084904
4640,2.183713478,5.113660613,7.90758459
4641,2.106592842,36.42419294,7.594348286
4642,1.666714673,6.674357355,9.578622394
4643,3.182750968,2.457919242,24.37158146
4644,1.421282109,4.762028489,4.235066381
4645,2.868664683,13.12176459,5.997436305
4646,4.160552785,82.52842506,6.511390343
4647,2.293991509,18.11877491,2.621198877
4648,3.860506579,51.81621604,20.3469145
4649,3.988258861,28.30443888,15.52502257
4650,6.128471029,71.99314165,2.626990549
4651,4.367003858,52.58989913,0
4652,2.04724197,216.9855224,2.896968729
4653,3.069773551,91.59425118,5.985952129
4654,3.64349252,30.65370902,2.541966394
4655,6.211715225,21.37752171,5.227058237
4656,3.187387324,87.84385033,15.55949492
4657,2.458181057,17.16061875,9.066445543
4658,2.460630448,3.88040312,8.177190559
4659,2.896267314,3.629111821,6.037219297
4660,2.781599132,4.098415872,9.795239281
4661,9.09329843,7.160741372,7.109288433
4662,4.692813247,98.00753876,10.83859825
4663,4.474455229,4.180220494,2.117078515
4664,2.677469708,7.375704959,22.71236806
4665,3.20084696,9.496338201,4.905545414
4666,2.452591801,5.550931555,12.39526132
4667,2.575919077,4.869453477,4.706629113
4668,3.26857411,3.10155703,6.010385107
4669,5.489158409,255.848207,4.637506624
4670,2.213586097,163.2988198,10.87927311
4671,3.878645047,48.77146797,800
4672,2.700301841,6.968539528,27.62866078
4673,2.945873041,15.59461426,6.233491943
4674,2.247604114,56.15337361,5.460143131
4675,2.378493757,57.28779716,16.41904493
4676,2.732743957,151.1411375,16.53159234
4677,7.524638515,14.17993478,5.508014111
4678,1.803977704,3.799821044,3.85809458
4679,5.062711027,29.93552382,9.429078943
4680,2.641401197,2.517388183,4.222624697
4681,3.018196573,11.0169698,5.277603823
4682,4.146024268,122.0468299,3.870521506
4683,3.488350595,140.8888209,16.70515811
4684,1.880805293,4.749556702,1.554943651
4685,3.05435088,15.42430955,7.326859098
4686,2.808813072,15.69742974,5.447625266
4687,2.609853604,81.56945653,13.11462035
